sample_accession	run_accession	submission_accession	assembly_software	library_selection	serotype	environment_feature	last_updated	submitted_galaxy	germline	culture_collection	submission_tool	sra_bytes	collected_by	submitted_ftp	isolate	fastq_bytes	instrument_platform	variety	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	tissue_lib	environmental_sample	sex	submitted_md5	checklist	fastq_galaxy	specimen_voucher	submitted_bytes	taxonomic_identity_marker	country	sample_description	experiment_title	sra_galaxy	fastq_md5	secondary_study_accession	read_count	study_title	bio_material	host_body_site	assembly_quality	sample_capture_status	sample_title	host_genotype	host_phenotype	cultivar	instrument_model	target_gene	nominal_sdev	environment_material	host_tax_id	sample_material	sra_md5	cell_type	fastq_ftp	broker_name	sub_strain	base_count	library_strategy	serovar	investigation_type	location	library_source	sra_ftp	library_layout	experimental_factor	environment_biome	dev_stage	binning_software	sample_collection	nominal_length	completeness_score	lon	fastq_aspera	host_sex	sample_alias	mating_type	sub_species	contamination_score	run_alias	depth	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	altitude	accession	secondary_sample_accession	sampling_platform	taxonomic_classification	protocol_label	elevation	salinity	sequencing_method	first_public	study_alias	ph	tissue_type	isolation_source	metadata_reviewed	study_setting	amr_study
SAMEA110448766	ERR10016684	ERA16763536		unspecified			2022-08-08	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR10016684/D7A1_BDPL200002508-1A_HJWV7DSXY_L2_1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR10016684/D7A1_BDPL200002508-1A_HJWV7DSXY_L2_2.fq.gz						ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR10016684/D7A1_BDPL200002508-1A_HJWV7DSXY_L2_1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR10016684/D7A1_BDPL200002508-1A_HJWV7DSXY_L2_2.fq.gz		416991103;450823886	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR100/ERR10016684/D7A1_BDPL200002508-1A_HJWV7DSXY_L2_1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR100/ERR10016684/D7A1_BDPL200002508-1A_HJWV7DSXY_L2_2.fq.gz					8a4c6a814ebf1b09e2b0e9d3523465ed;4aa0855e832c2a959ac6976d273204b1	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/084/ERR10016684/ERR10016684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/084/ERR10016684/ERR10016684_2.fastq.gz		454049096;488330541			Kva342_Cap_Soil_1	Illumina HiSeq 1500 sequencing		d738113126f330ccbfe46c217c49113d;c15938a34b3592bc6da4cbd61bc06ae4	ERP139664	11579048.0	Klebsiella_experimental_evolution					Kva342_Cap_Soil_1				Illumina HiSeq 1500								ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/084/ERR10016684/ERR10016684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/084/ERR10016684/ERR10016684_2.fastq.gz			1736857200.0	WGS				GENOMIC		PAIRED									fasp.sra.ebi.ac.uk:/vol1/fastq/ERR100/084/ERR10016684/ERR10016684_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR100/084/ERR10016684/ERR10016684_2.fastq.gz		7A1				ena-RUN-TAB-02-08-2022-08:36:34:169-16517				ena-EXPERIMENT-TAB-02-08-2022-08:36:34:169-16516		Institut Pasteur						2022-08-02			ERX9557466	Klebsiella variicola		244366.0	PRJEB54810	FASTQ;FASTQ			ERR10016684	ERS12546796							2022-08-06	900c61cb-2c96-4230-8d6f-94fc95355386				False		
SAMEA110448767	ERR10016685	ERA16763536		unspecified			2022-08-08	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR10016685/D7A2_BDPL200002509-1A_HJWV7DSXY_L4_1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR10016685/D7A2_BDPL200002509-1A_HJWV7DSXY_L4_2.fq.gz						ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR10016685/D7A2_BDPL200002509-1A_HJWV7DSXY_L4_1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR10016685/D7A2_BDPL200002509-1A_HJWV7DSXY_L4_2.fq.gz		348805641;373997921	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR100/ERR10016685/D7A2_BDPL200002509-1A_HJWV7DSXY_L4_1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR100/ERR10016685/D7A2_BDPL200002509-1A_HJWV7DSXY_L4_2.fq.gz					d70b3140da8d28997275f1e770930379;bc5f87da5449b242c3d434101b49c797	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/085/ERR10016685/ERR10016685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/085/ERR10016685/ERR10016685_2.fastq.gz		376891699;402953618			Kva342_Cap_Soil_2	Illumina HiSeq 1500 sequencing		8eca3a6f38603526b5da42d4c9a1f08d;85b39bca3679105289617db396a286b6	ERP139664	9707200.0	Klebsiella_experimental_evolution					Kva342_Cap_Soil_2				Illumina HiSeq 1500								ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/085/ERR10016685/ERR10016685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR100/085/ERR10016685/ERR10016685_2.fastq.gz			1456080000.0	WGS				GENOMIC		PAIRED									fasp.sra.ebi.ac.uk:/vol1/fastq/ERR100/085/ERR10016685/ERR10016685_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR100/085/ERR10016685/ERR10016685_2.fastq.gz		7A2				ena-RUN-TAB-02-08-2022-08:36:34:169-16519				ena-EXPERIMENT-TAB-02-08-2022-08:36:34:169-16518		Institut Pasteur						2022-08-02			ERX9557467	Klebsiella variicola		244366.0	PRJEB54810	FASTQ;FASTQ			ERR10016685	ERS12546797							2022-08-06	900c61cb-2c96-4230-8d6f-94fc95355386				False		
SAMN09266817	SRR15569510	SRA1282506		PCR			2021-08-25					122094546.0	William Lainhart			80937498;82065562	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/010/SRR15569510									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/010/SRR15569510/SRR15569510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/010/SRR15569510/SRR15569510_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/010/SRR15569510	683f2131a178551682c5a47d9e79ec7c;815a7c27d24bdd531d9d4cc508a809c5	SRP333772	886448.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						4ad702887ece4c76354a4b0181eafa1c		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/010/SRR15569510/SRR15569510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/010/SRR15569510/SRR15569510_2.fastq.gz			265934400.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/010/SRR15569510	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/010/SRR15569510/SRR15569510_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/010/SRR15569510/SRR15569510_2.fastq.gz		WUSM_KV_16				Dantas_KV_16_R1.fastq.gz			2017	WUSM_KV_16		SUB10235970				Homo sapiens	WUSM_KV_16	2021-08-25	38.627	WUSM_KV_16	SRX11867503	Klebsiella variicola		244366.0	PRJNA473122				SRR15569510	SRS9879568							2021-08-25	PRJNA473122			blood	False	hospital	surveillance
SAMN09266815	SRR15569514	SRA1282506		PCR			2021-08-25					274975296.0	William Lainhart			177635110;179189933	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/014/SRR15569514									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/014/SRR15569514/SRR15569514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/014/SRR15569514/SRR15569514_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/014/SRR15569514	f2bbb512e96a9eaf86a689ceab1cd524;e099257e3efea92922de7edbd6fdacd4	SRP333772	2066640.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						9e44033933b273cc0b23cb89eb62eca8		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/014/SRR15569514/SRR15569514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/014/SRR15569514/SRR15569514_2.fastq.gz			619992000.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/014/SRR15569514	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/014/SRR15569514/SRR15569514_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/014/SRR15569514/SRR15569514_2.fastq.gz		WUSM_KV_14				Dantas_KV_14_R1.fastq.gz			2017	WUSM_KV_14		SUB10235970				Homo sapiens	WUSM_KV_14	2021-08-25	38.627	WUSM_KV_14	SRX11867499	Klebsiella variicola		244366.0	PRJNA473122				SRR15569514	SRS9879564							2021-08-25	PRJNA473122			blood	False	hospital	surveillance
SAMN09266852	SRR15569518	SRA1282506		PCR			2021-08-25					294385244.0	William Lainhart			187512143;188402557	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/018/SRR15569518									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/018/SRR15569518/SRR15569518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/018/SRR15569518/SRR15569518_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/018/SRR15569518	251015650617387b90b7170c08acba3b;ef18c461aaa4d048be2fc79fb38f1a41	SRP333772	2242185.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						525213df7324fc89aca2057b90dcdd00		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/018/SRR15569518/SRR15569518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/018/SRR15569518/SRR15569518_2.fastq.gz			672655500.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/018/SRR15569518	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/018/SRR15569518/SRR15569518_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/018/SRR15569518/SRR15569518_2.fastq.gz		WUSM_KV_51				Dantas_KV_51_R1.fastq.gz			2017	WUSM_KV_51		SUB10235970				Homo sapiens	WUSM_KV_51	2021-08-25	38.627	WUSM_KV_51	SRX11867495	Klebsiella variicola		244366.0	PRJNA473122				SRR15569518	SRS9879560							2021-08-25	PRJNA473122			urine	False	hospital	surveillance
SAMN09266831	SRR15569530	SRA1282506		PCR			2021-08-25					234953904.0	William Lainhart			149875748;153986044	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/030/SRR15569530									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/030/SRR15569530/SRR15569530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/030/SRR15569530/SRR15569530_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/030/SRR15569530	9efca0661dedfb520bc4105b5607d7d5;fead939106488512a533b2030a20dbdd	SRP333772	1747192.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						5233ad1e022fbbe89762e60429fac5be		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/030/SRR15569530/SRR15569530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/030/SRR15569530/SRR15569530_2.fastq.gz			524157600.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/030/SRR15569530	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/030/SRR15569530/SRR15569530_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/030/SRR15569530/SRR15569530_2.fastq.gz		WUSM_KV_30				Dantas_KV_30_R1.fastq.gz			2017	WUSM_KV_30		SUB10235970				Homo sapiens	WUSM_KV_30	2021-08-25	38.627	WUSM_KV_30	SRX11867483	Klebsiella variicola		244366.0	PRJNA473122				SRR15569530	SRS9879547							2021-08-25	PRJNA473122			urine	False	hospital	surveillance
SAMN09266822	SRR15569538	SRA1282506		PCR			2021-08-25					111680233.0	William Lainhart			73211248;73372593	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/038/SRR15569538									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/038/SRR15569538/SRR15569538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/038/SRR15569538/SRR15569538_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/038/SRR15569538	c8aeb5bda66d8b0626c9923fc4378778;f5a0c4b18b5949088ce95c0df6d0dc46	SRP333772	792633.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						c1b66ee39a46e5036159ff528f4ce3cc		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/038/SRR15569538/SRR15569538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/038/SRR15569538/SRR15569538_2.fastq.gz			237789900.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/038/SRR15569538	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/038/SRR15569538/SRR15569538_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/038/SRR15569538/SRR15569538_2.fastq.gz		WUSM_KV_21				Dantas_KV_21_R1.fastq.gz			2017	WUSM_KV_21		SUB10235970				Homo sapiens	WUSM_KV_21	2021-08-25	38.627	WUSM_KV_21	SRX11867475	Klebsiella variicola		244366.0	PRJNA473122				SRR15569538	SRS9879540							2021-08-25	PRJNA473122			urine	False	hospital	surveillance
SAMN09266820	SRR15569539	SRA1282506		PCR			2021-08-25					192218420.0	William Lainhart			123950295;125927308	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/039/SRR15569539									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/039/SRR15569539/SRR15569539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/039/SRR15569539/SRR15569539_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/039/SRR15569539	a4d7771b822391d29a6b9f300f0b4254;557aa8b5480339869e8513f6ddae7094	SRP333772	1441221.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						58e74a5bbb3c26e1ac6a40b07b141a07		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/039/SRR15569539/SRR15569539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/039/SRR15569539/SRR15569539_2.fastq.gz			432366300.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/039/SRR15569539	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/039/SRR15569539/SRR15569539_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/039/SRR15569539/SRR15569539_2.fastq.gz		WUSM_KV_19				Dantas_KV_19_R1.fastq.gz			2017	WUSM_KV_19		SUB10235970				Homo sapiens	WUSM_KV_19	2021-08-25	38.627	WUSM_KV_19	SRX11867474	Klebsiella variicola		244366.0	PRJNA473122				SRR15569539	SRS9879539							2021-08-25	PRJNA473122			urine	False	hospital	surveillance
SAMN09266811	SRR15569544	SRA1282506		PCR			2021-08-25					212220337.0	William Lainhart			133758134;138245547	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/044/SRR15569544									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/044/SRR15569544/SRR15569544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/044/SRR15569544/SRR15569544_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/044/SRR15569544	0658212afe3ca4f5b9a66f203b79b8ea;dce509468a6fc11485e43e51db78938c	SRP333772	1462709.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						a2b2af55c57b9b9bc0d72ff94ecd107e		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/044/SRR15569544/SRR15569544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/044/SRR15569544/SRR15569544_2.fastq.gz			438812700.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/044/SRR15569544	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/044/SRR15569544/SRR15569544_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/044/SRR15569544/SRR15569544_2.fastq.gz		WUSM_KV_10				Dantas_KV_10_R1.fastq.gz			2017	WUSM_KV_10		SUB10235970				Homo sapiens	WUSM_KV_10	2021-08-25	38.627	WUSM_KV_10	SRX11867469	Klebsiella variicola		244366.0	PRJNA473122				SRR15569544	SRS9879534							2021-08-25	PRJNA473122			urine catheter	False	hospital	surveillance
SAMN09266845	SRR15569550	SRA1282506		PCR			2021-08-25					127717450.0	William Lainhart			84068404;84261745	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/050/SRR15569550									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15569550/SRR15569550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15569550/SRR15569550_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/050/SRR15569550	d4d66803eeabc15f7b905a8477fe83f1;2dfc6d7a2841da32c3401e2a94058fb3	SRP333772	950976.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						a7caec819d1e1577e2a036c90ee212e6		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15569550/SRR15569550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15569550/SRR15569550_2.fastq.gz			285292800.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/050/SRR15569550	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/050/SRR15569550/SRR15569550_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/050/SRR15569550/SRR15569550_2.fastq.gz		WUSM_KV_44				Dantas_KV_44_R1.fastq.gz			2017	WUSM_KV_44		SUB10235970				Homo sapiens	WUSM_KV_44	2021-08-25	38.627	WUSM_KV_44	SRX11867463	Klebsiella variicola		244366.0	PRJNA473122				SRR15569550	SRS9879530							2021-08-25	PRJNA473122			urine	False	hospital	surveillance
SAMN09266847	SRR15569553	SRA1282506		PCR			2021-08-25					151986888.0	William Lainhart			100526303;98923522	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/053/SRR15569553									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15569553/SRR15569553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15569553/SRR15569553_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella variicola	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/053/SRR15569553	59c6b6c60621ac00003b02befe026d70;3b0f8d86f072fec8c0190851952b2696	SRP333772	1103641.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella variicola				NextSeq 500						1aa61ede84329d6fa245a6ff5afbfd65		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15569553/SRR15569553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15569553/SRR15569553_2.fastq.gz			331092300.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/053/SRR15569553	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/053/SRR15569553/SRR15569553_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/053/SRR15569553/SRR15569553_2.fastq.gz		WUSM_KV_46				Dantas_KV_46_R1.fastq.gz			2017	WUSM_KV_46		SUB10235970				Homo sapiens	WUSM_KV_46	2021-08-25	38.627	WUSM_KV_46	SRX11867460	Klebsiella variicola		244366.0	PRJNA473122				SRR15569553	SRS9879525							2021-08-25	PRJNA473122			urine	False	hospital	surveillance
SAMN09266890	SRR15569560	SRA1282506		PCR			2021-08-25					217641094.0	William Lainhart			142335203;143913404	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/060/SRR15569560									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/060/SRR15569560/SRR15569560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/060/SRR15569560/SRR15569560_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella quasipneumoniae	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/060/SRR15569560	abf8bb4b45e497bbc95e5081b65575df;35310fe7a17100c7837f14ac35bce7c6	SRP333772	1615442.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella quasipneumoniae				NextSeq 500						2fd666db295e89d0733959a07dfaeadb		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/060/SRR15569560/SRR15569560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/060/SRR15569560/SRR15569560_2.fastq.gz			484632600.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/060/SRR15569560	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/060/SRR15569560/SRR15569560_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/060/SRR15569560/SRR15569560_2.fastq.gz		WUSM_KQ_89				Dantas_KV_89_R1.fastq.gz			2017	WUSM_KQ_89		SUB10235970				Homo sapiens	WUSM_KQ_89	2021-08-25	38.627	WUSM_KQ_89	SRX11867453	Klebsiella quasipneumoniae		1463165.0	PRJNA473122				SRR15569560	SRS9879518							2021-08-25	PRJNA473122			UR CVS	False	hospital	surveillance
SAMN09266885	SRR15569561	SRA1282506		PCR			2021-08-25					201154675.0	William Lainhart			131074243;130774011	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/srr/SRR155/061/SRR15569561									ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/061/SRR15569561/SRR15569561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/061/SRR15569561/SRR15569561_2.fastq.gz				USA: St. Louis, Missori	Pathogen: clinical or host-associated sample from Klebsiella pneumoniae	Whole-genome sequencing of suspected Klebsiella variicola;NextSeq 500 sequencing; Whole-genome sequencing of suspected Klebsiella variicola	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/061/SRR15569561	63402469f7af6f7be6268d3c5848eee1;c7b8e8314aa8ee16f5a8ebd03c74d272	SRP333772	1475969.0	Population structure, antibiotic resistance, and uropathogenecity of Klebsiella variicola					Pathogen: clinical or host-associated sample from Klebsiella pneumoniae				NextSeq 500						4c6d511c933db44465583518d246a167		ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/061/SRR15569561/SRR15569561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/061/SRR15569561/SRR15569561_2.fastq.gz			442790700.0	WGS			38.627 N 90.1994 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR155/061/SRR15569561	PAIRED								-90.1994	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/061/SRR15569561/SRR15569561_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR155/061/SRR15569561/SRR15569561_2.fastq.gz		WUSM_KP_84				Dantas_KV_84_R1.fastq.gz			2017	WUSM_KP_84		SUB10235970				Homo sapiens	WUSM_KP_84	2021-08-25	38.627	WUSM_KP_84	SRX11867452	Klebsiella pneumoniae		573.0	PRJNA473122				SRR15569561	SRS9879517							2021-08-25	PRJNA473122			blood	False	hospital	surveillance
