sample_accession	run_accession	submission_accession	assembly_software	library_selection	serotype	environment_feature	last_updated	submitted_galaxy	germline	culture_collection	submission_tool	sra_bytes	collected_by	submitted_ftp	isolate	fastq_bytes	instrument_platform	variety	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	tissue_lib	environmental_sample	sex	submitted_md5	checklist	fastq_galaxy	specimen_voucher	submitted_bytes	taxonomic_identity_marker	country	sample_description	experiment_title	sra_galaxy	fastq_md5	secondary_study_accession	read_count	study_title	bio_material	host_body_site	assembly_quality	sample_capture_status	sample_title	host_genotype	host_phenotype	cultivar	instrument_model	target_gene	nominal_sdev	environment_material	host_tax_id	sample_material	sra_md5	cell_type	fastq_ftp	broker_name	sub_strain	base_count	library_strategy	serovar	investigation_type	location	library_source	sra_ftp	library_layout	experimental_factor	environment_biome	dev_stage	binning_software	sample_collection	nominal_length	completeness_score	lon	fastq_aspera	host_sex	sample_alias	mating_type	sub_species	contamination_score	run_alias	depth	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	altitude	accession	secondary_sample_accession	sampling_platform	taxonomic_classification	protocol_label	elevation	salinity	sequencing_method	first_public	study_alias	ph	tissue_type	isolation_source	metadata_reviewed	study_setting	amr_study
SAMEA3539020	ERR1014134	ERA484338		PCR	multilocus sequence type (ST) 514		2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014134/Lib-365-234-12-GW_S7_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014134/Lib-365-234-12-GW_S7_L001_R2_001.fastq.gz	False					ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014134/Lib-365-234-12-GW_S7_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014134/Lib-365-234-12-GW_S7_L001_R2_001.fastq.gz	clinical isolate	145528948;175070549	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1014134/Lib-365-234-12-GW_S7_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1014134/Lib-365-234-12-GW_S7_L001_R2_001.fastq.gz			False		1b80575947a9d4ad4ba519319b8bf703;4ea267bf0a34ccae09e472139da25398	ERC000028	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1014134/ERR1014134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1014134/ERR1014134_2.fastq.gz		165215644;195554946		Germany	Extraction comparison for Miseq sequencing	Illumina MiSeq paired end sequencing		a126221107044358d99b318ba859730d;f1d07503633eebc8f239e17f6b06bbe6	ERP012113	1028923.0	Comparison of DNA extraction kits for MiSeq sequencing					ESBL-producing outbreak isolate 234/12 from a neonatal ward				Illumina MiSeq		0		9606.0				ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1014134/ERR1014134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1014134/ERR1014134_2.fastq.gz			430449310.0	WGS	multilocus sequence type (ST) 514			GENOMIC		PAIRED						169			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1014134/ERR1014134_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1014134/ERR1014134_2.fastq.gz		Lib365-GW				ena-RUN-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:45:766-15			2011-08-07	ena-EXPERIMENT-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:45:765-15		ROBERT KOCH-INSTITUTE				human	unspecified	2015-09-11			ERX1093194	Klebsiella pneumoniae subsp. pneumoniae	diseased	72407.0	PRJEB10820	FASTQ;FASTQ			SAMEA3539020	ERS846169							2015-11-10	ena-STUDY-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:49:846-220			blood culture	False		
SAMEA3539021	ERR1014135	ERA484338		PCR	multilocus sequence type (ST) 514		2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014135/Lib-374-234-12-GT_S16_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014135/Lib-374-234-12-GT_S16_L001_R2_001.fastq.gz	False					ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014135/Lib-374-234-12-GT_S16_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014135/Lib-374-234-12-GT_S16_L001_R2_001.fastq.gz	clinical isolate	105635467;125641019	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1014135/Lib-374-234-12-GT_S16_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1014135/Lib-374-234-12-GT_S16_L001_R2_001.fastq.gz			False		a660c80824f0dfc264fd6063a10e1b69;6ed5e4d18921dcb58f4969377c8a4b63	ERC000028	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1014135/ERR1014135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1014135/ERR1014135_2.fastq.gz		119944500;140462108		Germany	Extraction comparison for Miseq sequencing	Illumina MiSeq paired end sequencing		86f07a3cc4977f15bb192c9c1ea46b84;6be950dee12039b6c23fb6d1066b4ea0	ERP012113	660055.0	Comparison of DNA extraction kits for MiSeq sequencing					ESBL-producing outbreak isolate 234/12 from a neonatal ward				Illumina MiSeq		0		9606.0				ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1014135/ERR1014135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1014135/ERR1014135_2.fastq.gz			313480566.0	WGS	multilocus sequence type (ST) 514			GENOMIC		PAIRED						215			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1014135/ERR1014135_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1014135/ERR1014135_2.fastq.gz		Lib374-GT				ena-RUN-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:45:766-16			2011-08-07	ena-EXPERIMENT-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:45:766-16		ROBERT KOCH-INSTITUTE				human	unspecified	2015-09-11			ERX1093195	Klebsiella pneumoniae subsp. pneumoniae	diseased	72407.0	PRJEB10820	FASTQ;FASTQ			SAMEA3539021	ERS846170							2015-11-10	ena-STUDY-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:49:846-220			blood culture	False		
SAMEA3539022	ERR1014136	ERA484338		PCR	multilocus sequence type (ST) 514		2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014136/789-234-12DNneu_S10_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014136/789-234-12DNneu_S10_L001_R2_001.fastq.gz	False					ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014136/789-234-12DNneu_S10_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014136/789-234-12DNneu_S10_L001_R2_001.fastq.gz	clinical isolate	102268201;123518126	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1014136/789-234-12DNneu_S10_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1014136/789-234-12DNneu_S10_L001_R2_001.fastq.gz			False		2c2c2fa39586e3dc3e1fcfaad97553cf;3045886d908c51f2f14f821c070a4857	ERC000028	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1014136/ERR1014136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1014136/ERR1014136_2.fastq.gz		116750188;138975391		Germany	Extraction comparison for Miseq sequencing	Illumina MiSeq paired end sequencing		d0345e19c19493f02c36b7652e77d99e;89be643e1540b39fbc755b204e6d1872	ERP012113	928707.0	Comparison of DNA extraction kits for MiSeq sequencing					ESBL-producing outbreak isolate 234/12 from a neonatal ward				Illumina MiSeq		0		9606.0				ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1014136/ERR1014136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1014136/ERR1014136_2.fastq.gz			328495456.0	WGS	multilocus sequence type (ST) 514			GENOMIC		PAIRED						135			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1014136/ERR1014136_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1014136/ERR1014136_2.fastq.gz		Lib789-DN				ena-RUN-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:45:766-17			2011-08-07	ena-EXPERIMENT-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:45:766-17		ROBERT KOCH-INSTITUTE				human	unspecified	2015-09-11			ERX1093196	Klebsiella pneumoniae subsp. pneumoniae	diseased	72407.0	PRJEB10820	FASTQ;FASTQ			SAMEA3539022	ERS846171							2015-11-10	ena-STUDY-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:49:846-220			blood culture	False		
SAMEA3539023	ERR1014137	ERA484338		PCR	multilocus sequence type (ST) 514		2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014137/792-234-12DNMneu_S13_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014137/792-234-12DNMneu_S13_L001_R2_001.fastq.gz	False					ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014137/792-234-12DNMneu_S13_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1014137/792-234-12DNMneu_S13_L001_R2_001.fastq.gz	clinical isolate	106056286;129186375	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1014137/792-234-12DNMneu_S13_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1014137/792-234-12DNMneu_S13_L001_R2_001.fastq.gz			False		29ed110266a4ac9ae8ae17df1e6f339f;e07bfbc29d69c8285e0c43b96858b898	ERC000028	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1014137/ERR1014137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1014137/ERR1014137_2.fastq.gz		122996993;146895134		Germany	Extraction comparison for Miseq sequencing	Illumina MiSeq paired end sequencing		53062ceac6ae54b5a32d08637eb38e54;d1f429d304aa4513177cfaafcc7f9ae3	ERP012113	920757.0	Comparison of DNA extraction kits for MiSeq sequencing					ESBL-producing outbreak isolate 234/12 from a neonatal ward				Illumina MiSeq		0		9606.0				ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1014137/ERR1014137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1014137/ERR1014137_2.fastq.gz			343092559.0	WGS	multilocus sequence type (ST) 514			GENOMIC		PAIRED						155			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1014137/ERR1014137_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1014137/ERR1014137_2.fastq.gz		Lib792-DNM				ena-RUN-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:45:766-18			2011-08-07	ena-EXPERIMENT-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:45:766-18		ROBERT KOCH-INSTITUTE				human	unspecified	2015-09-11			ERX1093197	Klebsiella pneumoniae subsp. pneumoniae	diseased	72407.0	PRJEB10820	FASTQ;FASTQ			SAMEA3539023	ERS846172							2015-11-10	ena-STUDY-ROBERT KOCH-INSTITUTE-11-09-2015-15:02:49:846-220			blood culture	False		
SAMEA3725782	ERR1395677	ERA612376		PCR			2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395677/18685_1#1.cram	False					ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395677/18685_1#1.cram		309866603;285267112	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR139/ERR1395677/18685_1#1.cram			False		04897db9f99c7359db2336b3104c6934	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395677/ERR1395677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395677/ERR1395677_2.fastq.gz		493352489			2342STDY6282691	Illumina HiSeq 2000 paired end sequencing		7df4ae228ccf84587ecd881173ed40e2;6294cfab4ee0cb845a6eb01b5836eabf	ERP001738	25074446.0	Antimicrobial_resistance_modifiers_studied_by_TraDIS					2342STDY6282691				Illumina HiSeq 2000		44						ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395677/ERR1395677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/007/ERR1395677/ERR1395677_2.fastq.gz			1880583450.0	AMPLICON				GENOMIC		PAIRED						148			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/007/ERR1395677/ERR1395677_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/007/ERR1395677/ERR1395677_2.fastq.gz		69f43e50-a4d2-11e5-91be-3c4a9275d6c6				SC_RUN_18685_1#1				SC_EXP_18685_1#1		Wellcome Sanger Institute					15581763	2016-05-03		WT1	ERX1466936	Klebsiella pneumoniae		573.0	PRJEB3226	CRAM			SAMEA3725782	ERS1032931							2016-05-03	Antimicrobial_resistance_modifiers_studied_by_TraDIS-sc-2012-08-24T14:15:46Z-2342				False		
SAMEA3725783	ERR1395678	ERA612376		PCR			2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395678/18685_1#2.cram	False					ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395678/18685_1#2.cram		476061585;512255881	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR139/ERR1395678/18685_1#2.cram			False		a7709c10ac709e13f8c82b48c9889a51	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395678/ERR1395678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395678/ERR1395678_2.fastq.gz		818985686			2342STDY6282692	Illumina HiSeq 2000 paired end sequencing		1def5d385bd815008fb68cc687d34c21;7c65842a89f83e8f6b792c78a335bee3	ERP001738	45970936.0	Antimicrobial_resistance_modifiers_studied_by_TraDIS					2342STDY6282692				Illumina HiSeq 2000		44						ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395678/ERR1395678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/008/ERR1395678/ERR1395678_2.fastq.gz			3447820200.0	AMPLICON				GENOMIC		PAIRED						148			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/008/ERR1395678/ERR1395678_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/008/ERR1395678/ERR1395678_2.fastq.gz		69fe5070-a4d2-11e5-91be-3c4a9275d6c6				SC_RUN_18685_1#2				SC_EXP_18685_1#2		Wellcome Sanger Institute					15581775	2016-05-03		WT2	ERX1466937	Klebsiella pneumoniae		573.0	PRJEB3226	CRAM			SAMEA3725783	ERS1032932							2016-05-03	Antimicrobial_resistance_modifiers_studied_by_TraDIS-sc-2012-08-24T14:15:46Z-2342				False		
SAMEA3725784	ERR1395679	ERA612376		PCR			2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395679/18685_1#3.cram	False					ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395679/18685_1#3.cram		592640355;617039355	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR139/ERR1395679/18685_1#3.cram			False		e86c04659e296882cfee2b98269517af	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395679/ERR1395679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395679/ERR1395679_2.fastq.gz		1002206595			2342STDY6282693	Illumina HiSeq 2000 paired end sequencing		58db8553cc1484068b25fadfff8c5a59;8cee7d1bf4d4341fa0b1991bf62410ed	ERP001738	55311046.0	Antimicrobial_resistance_modifiers_studied_by_TraDIS					2342STDY6282693				Illumina HiSeq 2000		44						ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395679/ERR1395679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/009/ERR1395679/ERR1395679_2.fastq.gz			4148328450.0	AMPLICON				GENOMIC		PAIRED						148			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/009/ERR1395679/ERR1395679_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/009/ERR1395679/ERR1395679_2.fastq.gz		6a05ca80-a4d2-11e5-91be-3c4a9275d6c6				SC_RUN_18685_1#3				SC_EXP_18685_1#3		Wellcome Sanger Institute					15581787	2016-05-03		WT3	ERX1466938	Klebsiella pneumoniae		573.0	PRJEB3226	CRAM			SAMEA3725784	ERS1032933							2016-05-03	Antimicrobial_resistance_modifiers_studied_by_TraDIS-sc-2012-08-24T14:15:46Z-2342				False		
SAMEA3725785	ERR1395680	ERA612376		PCR			2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395680/18685_1#4.cram	False					ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395680/18685_1#4.cram		270368191;279419479	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR139/ERR1395680/18685_1#4.cram			False		98e915f8f05ab109d72cd3570d7ef431	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395680/ERR1395680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395680/ERR1395680_2.fastq.gz		446617613			2342STDY6282694	Illumina HiSeq 2000 paired end sequencing		47badcd00f5a45f2d12768f98ce29bff;5476aaf1562d6c0b5d36b3157ce16ae8	ERP001738	25373466.0	Antimicrobial_resistance_modifiers_studied_by_TraDIS					2342STDY6282694				Illumina HiSeq 2000		44						ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395680/ERR1395680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/000/ERR1395680/ERR1395680_2.fastq.gz			1903009950.0	AMPLICON				GENOMIC		PAIRED						148			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/000/ERR1395680/ERR1395680_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/000/ERR1395680/ERR1395680_2.fastq.gz		6a0de0d0-a4d2-11e5-91be-3c4a9275d6c6				SC_RUN_18685_1#4				SC_EXP_18685_1#4		Wellcome Sanger Institute					15581799	2016-05-03		WT1_col	ERX1466939	Klebsiella pneumoniae		573.0	PRJEB3226	CRAM			SAMEA3725785	ERS1032934							2016-05-03	Antimicrobial_resistance_modifiers_studied_by_TraDIS-sc-2012-08-24T14:15:46Z-2342				False		
SAMEA3725786	ERR1395681	ERA612376		PCR			2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395681/18685_1#5.cram	False					ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395681/18685_1#5.cram		104471190;110574214	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR139/ERR1395681/18685_1#5.cram			False		871af3b3ffbf48982a85959fd3f72f3f	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395681/ERR1395681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395681/ERR1395681_2.fastq.gz		173970469			2342STDY6282695	Illumina HiSeq 2000 paired end sequencing		707deaccf3395e0a5f673e3619b277bb;d529a379170ff50742c9baf6d1116c3a	ERP001738	9255578.0	Antimicrobial_resistance_modifiers_studied_by_TraDIS					2342STDY6282695				Illumina HiSeq 2000		44						ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395681/ERR1395681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/001/ERR1395681/ERR1395681_2.fastq.gz			694168350.0	AMPLICON				GENOMIC		PAIRED						148			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/001/ERR1395681/ERR1395681_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/001/ERR1395681/ERR1395681_2.fastq.gz		6a18dd50-a4d2-11e5-91be-3c4a9275d6c6				SC_RUN_18685_1#5				SC_EXP_18685_1#5		Wellcome Sanger Institute					15581811	2016-05-03		WT2_col	ERX1466940	Klebsiella pneumoniae		573.0	PRJEB3226	CRAM			SAMEA3725786	ERS1032935							2016-05-03	Antimicrobial_resistance_modifiers_studied_by_TraDIS-sc-2012-08-24T14:15:46Z-2342				False		
SAMEA3725787	ERR1395682	ERA612376		PCR			2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395682/18685_1#6.cram	False					ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395682/18685_1#6.cram		471245165;488457624	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR139/ERR1395682/18685_1#6.cram			False		08dec85efd061c6327e0013d5d239c92	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395682/ERR1395682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395682/ERR1395682_2.fastq.gz		794754606			2342STDY6282696	Illumina HiSeq 2000 paired end sequencing		ad6b159f548e1978dcdbd98cee7f82e2;fea23a383ed4cf861c9c4efa70e683dd	ERP001738	43458134.0	Antimicrobial_resistance_modifiers_studied_by_TraDIS					2342STDY6282696				Illumina HiSeq 2000		44						ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395682/ERR1395682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/002/ERR1395682/ERR1395682_2.fastq.gz			3259360050.0	AMPLICON				GENOMIC		PAIRED						148			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/002/ERR1395682/ERR1395682_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/002/ERR1395682/ERR1395682_2.fastq.gz		6a21b6f0-a4d2-11e5-91be-3c4a9275d6c6				SC_RUN_18685_1#6				SC_EXP_18685_1#6		Wellcome Sanger Institute					15581823	2016-05-03		WT3_col	ERX1466941	Klebsiella pneumoniae		573.0	PRJEB3226	CRAM			SAMEA3725787	ERS1032936							2016-05-03	Antimicrobial_resistance_modifiers_studied_by_TraDIS-sc-2012-08-24T14:15:46Z-2342				False		
SAMEA3725788	ERR1395683	ERA612376		PCR			2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395683/18685_1#7.cram	False					ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395683/18685_1#7.cram		152708735;163090702	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR139/ERR1395683/18685_1#7.cram			False		d43b710ac8d5e622a78611e5eb1bc077	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395683/ERR1395683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395683/ERR1395683_2.fastq.gz		262987259			2342STDY6282697	Illumina HiSeq 2000 paired end sequencing		4f1807510730863594ddfb50f7b9e024;a67d8fb4c93693b624ef147a39004c0a	ERP001738	13653768.0	Antimicrobial_resistance_modifiers_studied_by_TraDIS					2342STDY6282697				Illumina HiSeq 2000		44						ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395683/ERR1395683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/003/ERR1395683/ERR1395683_2.fastq.gz			1024032600.0	AMPLICON				GENOMIC		PAIRED						148			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/003/ERR1395683/ERR1395683_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/003/ERR1395683/ERR1395683_2.fastq.gz		6a2cb370-a4d2-11e5-91be-3c4a9275d6c6				SC_RUN_18685_1#7				SC_EXP_18685_1#7		Wellcome Sanger Institute					15581835	2016-05-03		col9mutant1	ERX1466942	Klebsiella pneumoniae		573.0	PRJEB3226	CRAM			SAMEA3725788	ERS1032937							2016-05-03	Antimicrobial_resistance_modifiers_studied_by_TraDIS-sc-2012-08-24T14:15:46Z-2342				False		
SAMEA3725789	ERR1395684	ERA612376		PCR			2018-11-16	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395684/18685_1#8.cram	False					ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR1395684/18685_1#8.cram		400276100;418299520	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR139/ERR1395684/18685_1#8.cram			False		b3a7dc633df2f799fc388d721968e53a	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395684/ERR1395684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395684/ERR1395684_2.fastq.gz		676983340			2342STDY6282698	Illumina HiSeq 2000 paired end sequencing		95a68196951ccd20e5ffa6d84d466976;4e233db86dfaedc95d11fd26c091bf05	ERP001738	37671596.0	Antimicrobial_resistance_modifiers_studied_by_TraDIS					2342STDY6282698				Illumina HiSeq 2000		44						ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395684/ERR1395684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/004/ERR1395684/ERR1395684_2.fastq.gz			2825369700.0	AMPLICON				GENOMIC		PAIRED						148			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/004/ERR1395684/ERR1395684_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR139/004/ERR1395684/ERR1395684_2.fastq.gz		6a3517e0-a4d2-11e5-91be-3c4a9275d6c6				SC_RUN_18685_1#8				SC_EXP_18685_1#8		Wellcome Sanger Institute					15581847	2016-05-03		col9mutant2	ERX1466943	Klebsiella pneumoniae		573.0	PRJEB3226	CRAM			SAMEA3725789	ERS1032938							2016-05-03	Antimicrobial_resistance_modifiers_studied_by_TraDIS-sc-2012-08-24T14:15:46Z-2342				False		
