study_accession	sample_accession	field	ena_value	filled_value	source
PRJEB37378	SAMEA10302868	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302862	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302866	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302532	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302924	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302503	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302504	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302872	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302538	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302927	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302873	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302930	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302877	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302541	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302933	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302884	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302543	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302512	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302511	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302935	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302513	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302547	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302939	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302588	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302590	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302900	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302901	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302593	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302554	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302907	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302596	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302915	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302916	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302598	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302561	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302779	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302784	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302783	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302565	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302567	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302607	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302789	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302791	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302610	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302794	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302795	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302572	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303342	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303346	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303349	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303048	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303049	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303352	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303354	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303052	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303356	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303360	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303060	country		Malawi	curator_escalation
PRJEB37378	SAMEA10300112	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303361	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303362	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303062	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303164	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303369	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303169	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303371	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303175	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303377	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303178	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303379	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303180	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303381	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303296	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303298	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303388	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303303	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303390	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303302	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303190	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303192	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303392	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303394	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303307	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303067	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303068	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303396	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303309	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303397	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303071	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303312	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303074	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303401	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303316	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303315	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303404	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303077	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303317	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303078	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303080	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303081	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303411	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303083	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303324	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303085	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303086	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303326	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303087	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303329	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303096	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303097	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303100	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303335	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303339	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303463	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303108	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303464	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303465	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303468	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303472	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303471	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634490	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634491	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634497	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417027	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417028	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417035	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417037	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417038	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417039	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417042	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417045	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417052	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417055	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417057	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417058	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417061	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417063	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417065	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417066	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417075	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417080	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417082	country		Malawi	curator_escalation
PRJEB37378	SAMEA10417084	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634477	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634478	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634481	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634485	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634487	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634116	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634187	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634117	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634188	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634189	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634121	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634190	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634191	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634127	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634194	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634195	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634129	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634199	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634134	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634200	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634137	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634202	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634141	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634205	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634142	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634206	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634210	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634145	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634211	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634212	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634154	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634217	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634159	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634164	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634228	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634229	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634232	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634171	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634234	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634173	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634174	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634175	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634282	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634287	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634289	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634292	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634293	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634297	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634296	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634298	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634089	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634307	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634093	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634312	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634099	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634101	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634104	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634176	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634107	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634179	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634181	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634112	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634184	country		Malawi	curator_escalation
PRJEB37378	SAMEA10634118	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302317	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302371	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302323	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302325	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302377	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302328	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302381	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302382	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302331	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302385	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302334	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302335	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302388	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302389	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302340	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302390	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302339	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302391	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302341	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302392	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302397	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302398	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302347	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302400	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302349	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302352	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302405	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302355	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302362	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302365	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302138	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302141	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302142	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302427	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302146	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302433	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302152	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302155	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302436	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302437	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302438	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302153	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302439	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302440	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302157	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302158	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302442	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302159	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302443	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302160	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302161	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302162	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302166	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302172	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302174	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302183	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302194	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303417	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302875	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302878	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302882	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302888	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302887	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303430	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302546	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302574	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302583	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302587	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302658	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303438	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302906	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302665	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303443	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302913	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302914	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303446	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302669	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302670	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302920	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302674	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303452	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302677	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303455	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302782	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303456	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303457	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302790	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302811	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302822	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302714	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302715	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302837	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302854	country		Malawi	curator_escalation
PRJEB37378	SAMEA10302863	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303481	country		Malawi	curator_escalation
PRJEB37378	SAMEA10303482	country		Malawi	curator_escalation
