sample_accession	run_accession	submission_accession	assembly_software	library_selection	serotype	environment_feature	last_updated	submitted_galaxy	germline	culture_collection	submission_tool	sra_bytes	collected_by	submitted_ftp	isolate	fastq_bytes	instrument_platform	variety	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	tissue_lib	environmental_sample	sex	submitted_md5	checklist	fastq_galaxy	specimen_voucher	submitted_bytes	taxonomic_identity_marker	country	sample_description	experiment_title	sra_galaxy	fastq_md5	secondary_study_accession	read_count	study_title	bio_material	host_body_site	assembly_quality	sample_capture_status	sample_title	host_genotype	host_phenotype	cultivar	instrument_model	target_gene	nominal_sdev	environment_material	host_tax_id	sample_material	sra_md5	cell_type	fastq_ftp	broker_name	sub_strain	base_count	library_strategy	serovar	investigation_type	location	library_source	sra_ftp	library_layout	experimental_factor	environment_biome	dev_stage	binning_software	sample_collection	nominal_length	completeness_score	lon	fastq_aspera	host_sex	sample_alias	mating_type	sub_species	contamination_score	run_alias	depth	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	altitude	accession	secondary_sample_accession	sampling_platform	taxonomic_classification	protocol_label	elevation	salinity	sequencing_method	first_public	study_alias	ph	tissue_type	isolation_source	metadata_reviewed	study_setting	amr_study
SAMN37197946	SRR25799358	SRA1702010	NA	RANDOM	NA	NA	2023-09-05	NA	NA	NA	NA	50144503	WPHL	NA	WPHL-069933-22	38114368;38393021	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR257/058/SRR25799358/SRR25799358.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/058/SRR25799358/SRR25799358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/058/SRR25799358/SRR25799358_2.fastq.gz	NA	NA	NA	USA: Wyoming	NA	Illumina MiSeq sequencing: genomic sequencing of bacterial isolate WPHL-069933-22	ftp.sra.ebi.ac.uk/vol1/srr/SRR257/058/SRR25799358/SRR25799358.lite	baf9c5581dc30abfd1a360f1031ca940;4cf1422cd67edc72898a898acebce5b1	SRP457558	642589.0	Bacterial WGS: Wyoming Public Health Laboratory, Wyoming, USA	NA	NA	NA	NA	genomic sequencing of bacterial isolate WPHL-069933-22	NA	NA	NA	Illumina MiSeq	NA	NA	NA	9606	NA	36399b46688758df71bfd93353e19b31	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/058/SRR25799358/SRR25799358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/058/SRR25799358/SRR25799358_2.fastq.gz	NA	NA	194061878.0	WGS	NA	NA	41.14 N 104.8202 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR257/058/SRR25799358/SRR25799358.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	-104.8202	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR257/058/SRR25799358/SRR25799358_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR257/058/SRR25799358/SRR25799358_2.fastq.gz	NA	WPHL-069933-22	NA	NA	NA	22069933_R1.fastq.gz	NA	NA	2022-12-15	WPHL-069933-22	NA	SUB13804684	NA	NA	NA	Homo sapiens	WPHL-069933-22	2023-08-31	41.14	NA	SRX21521615	Klebsiella aerogenes	NA	548.0	PRJNA858823	NA	NA	NA	SRR25799358	SRS18744346	NA	NA	NA	NA	NA	NA	2023-08-31	PRJNA858823		NA		False		
SAMEA115709868	ERR13243667	ERA30584009	NA	RANDOM	NA	NA	2024-07-09	ftp.sra.ebi.ac.uk/vol1/run/ERR132/ERR13243667/22RX24786_S11_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR132/ERR13243667/22RX24786_S11_L001_R2_001.fastq.gz	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR132/ERR13243667/22RX24786_S11_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR132/ERR13243667/22RX24786_S11_L001_R2_001.fastq.gz	22RX24786	340069693;272453730	ILLUMINA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/run/ERR132/ERR13243667/22RX24786_S11_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR132/ERR13243667/22RX24786_S11_L001_R2_001.fastq.gz	NA	NA	FALSE	NA	2dc39ab70aec4cbc3f0d7b9c44c0787e;63061eda09f03169725724b13a7cc313	ERC000028	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13243667/ERR13243667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13243667/ERR13243667_2.fastq.gz	NA	306528868;375528324	NA	Egypt	NA	Illumina MiSeq sequencing	NA	cfeb3c34f2b9b9033f0a3a507a2904b3;f4306e5b0a0a87110119d683b3ba750a	ERP160869	2857578.0	NGS analysis of Klebsiella sp. from humans, dogs, and cats from Egypt	NA	NA	NA	NA	NA	NA	NA	NA	Illumina MiSeq	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13243667/ERR13243667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13243667/ERR13243667_2.fastq.gz	NA	NA	791897895.0	WGS	NA	NA	NA	GENOMIC	NA	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR132/067/ERR13243667/ERR13243667_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR132/067/ERR13243667/ERR13243667_2.fastq.gz	NA	22RX24786	NA	NA	NA	ena-RUN-TAB-07-06-2024-09:15:04:323-67145	NA	NA	17/8/2021	ena-EXPERIMENT-TAB-07-06-2024-09:15:04:323-67144	NA	Friedrich-Loeffler-Institut;FLI	NA	NA	NA	Human	NA	2024-06-07	NA	22RX24786	ERX12614416	Klebsiella pneumoniae	NA	573.0	PRJEB76311	FASTQ;FASTQ	NA	NA	ERR13243667	ERS20218796	NA	NA	NA	NA	NA	NA	2024-07-09	25d2a05e-e9fa-4393-85fc-2d9ddb552fda		NA	Urine	False	mixed	surveillance
SAMN41500086	SRR29152319	SRA1876115	NA	RANDOM	NA	NA	2024-05-26	NA	NA	NA	NA	100551935	NA	NA	NA	75103428;75725655	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR291/019/SRR29152319/SRR29152319	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR291/019/SRR29152319/SRR29152319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR291/019/SRR29152319/SRR29152319_2.fastq.gz	NA	NA	NA	Fiji	NA	NextSeq 550 sequencing: Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/srr/SRR291/019/SRR29152319/SRR29152319	7ebb31cca14558af1871bec6ce8eabbb;551482bae9d973f0e41b66a4c116b29e	SRP509552	1235424.0	Emerging threat of carbapenem-resistant organisms in the Pacific Islands	NA	NA	NA	NA	NA	NA	NA	NA	NextSeq 550	NA	NA	NA	NA	NA	e573b01e232547408b9c26cbaa5d8ae7	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR291/019/SRR29152319/SRR29152319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR291/019/SRR29152319/SRR29152319_2.fastq.gz	NA	NA	271071654.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR291/019/SRR29152319/SRR29152319	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR291/019/SRR29152319/SRR29152319_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR291/019/SRR29152319/SRR29152319_2.fastq.gz	NA	NA	NA	NA	NA	AUSMDU00101399_S39_R1_001.fastq.gz	NA	NA	2022	AUSMDU00101399	NA	SUB14473317	NA	NA	NA	human	AUSMDU00101399	2024-05-26	NA	NA	SRX24673713	Klebsiella pneumoniae	NA	573.0	PRJNA1114318	NA	NA	NA	SRR29152319	SRS21408439	NA	NA	NA	NA	NA	NA	2024-05-26	PRJNA1114318		NA		False	hospital	amr
SAMEA113574977	ERR11581181	ERA24250324	NA	RANDOM	NA	NA	2023-06-20	ftp.sra.ebi.ac.uk/vol1/run/ERR115/ERR11581181/NG-30678_27_P1_9_lib617647_10078_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR115/ERR11581181/NG-30678_27_P1_9_lib617647_10078_3_2.fastq.gz	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR115/ERR11581181/NG-30678_27_P1_9_lib617647_10078_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR115/ERR11581181/NG-30678_27_P1_9_lib617647_10078_3_2.fastq.gz	27_P1_9	601726307;582404036	ILLUMINA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/run/ERR115/ERR11581181/NG-30678_27_P1_9_lib617647_10078_3_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR115/ERR11581181/NG-30678_27_P1_9_lib617647_10078_3_2.fastq.gz	NA	NA	NA	NA	47e8563bbfa93b35fd90cbb545992ac1;04a67d1b4bc91ac4238aa03b07cb96b1	ERC000045	ftp.sra.ebi.ac.uk/vol1/fastq/ERR115/081/ERR11581181/ERR11581181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR115/081/ERR11581181/ERR11581181_2.fastq.gz	NA	560727981;578807559	NA	Portugal	NA	Illumina NovaSeq 6000 sequencing: Raw reads: 27_P1_9	NA	44324edae3f65a747d089452d6552b0d;3a0aa430f1e44735bd72524c243e419f	ERP147958	15196580.0	WGS analysis of Klebsiella pneumoniae from intensive poultry production chain	NA	NA	NA	NA	Klebsiella pneumoniae strain 27_P1_9	NA	NA	NA	Illumina NovaSeq 6000	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/ERR115/081/ERR11581181/ERR11581181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR115/081/ERR11581181/ERR11581181_2.fastq.gz	NA	NA	2294683580.0	WGS	NA	NA	NA	GENOMIC	NA	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR115/081/ERR11581181/ERR11581181_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR115/081/ERR11581181/ERR11581181_2.fastq.gz	NA	K.pneumoniae-27_P1_9	NA	NA	NA	webin-reads-27_P1_9	NA	NA	2022	webin-reads-27_P1_9	NA	UCIBIO/REQUIMTE-UPorto	NA	NA	NA	Farm environment	NA	2023-06-20	NA	NA	ERX10984809	Klebsiella pneumoniae	NA	573.0	PRJEB62836	FASTQ;FASTQ	NA	NA	ERR11581181	ERS15569906	NA	NA	NA	NA	NA	NA	2023-06-20	10f0d2db-0ba9-4467-afee-d75d188e3029		NA	Cleaned poultry house	False	community	surveillance
SAMEA115709910	ERR13243709	ERA30584009	NA	RANDOM	NA	NA	2024-07-09	ftp.sra.ebi.ac.uk/vol1/run/ERR132/ERR13243709/22RX24853_S15_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR132/ERR13243709/22RX24853_S15_L001_R2_001.fastq.gz	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR132/ERR13243709/22RX24853_S15_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR132/ERR13243709/22RX24853_S15_L001_R2_001.fastq.gz	22RX24853	291194422;345623103	ILLUMINA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/run/ERR132/ERR13243709/22RX24853_S15_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR132/ERR13243709/22RX24853_S15_L001_R2_001.fastq.gz	NA	NA	FALSE	NA	8e6cb30dd40f3aac3fbf8230b0c12a11;599e22eaf6d92815548b5530e9c47d3f	ERC000028	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/009/ERR13243709/ERR13243709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/009/ERR13243709/ERR13243709_2.fastq.gz	NA	327070820;382666641	NA	Egypt	NA	Illumina MiSeq sequencing	NA	02a7748ee94d089fa3f52e7a0678757e;0335e6a9b979e7b395a0da7e294672bb	ERP160869	3012856.0	NGS analysis of Klebsiella sp. from humans, dogs, and cats from Egypt	NA	NA	NA	NA	NA	NA	NA	NA	Illumina MiSeq	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/009/ERR13243709/ERR13243709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/009/ERR13243709/ERR13243709_2.fastq.gz	NA	NA	816985820.0	WGS	NA	NA	NA	GENOMIC	NA	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR132/009/ERR13243709/ERR13243709_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR132/009/ERR13243709/ERR13243709_2.fastq.gz	NA	22RX24853	NA	NA	NA	ena-RUN-TAB-07-06-2024-09:15:04:356-67229	NA	NA	18/10/2021	ena-EXPERIMENT-TAB-07-06-2024-09:15:04:355-67228	NA	Friedrich-Loeffler-Institut;FLI	NA	NA	NA	Human	NA	2024-06-07	NA	22RX24853	ERX12614458	Klebsiella pneumoniae	NA	573.0	PRJEB76311	FASTQ;FASTQ	NA	NA	ERR13243709	ERS20218838	NA	NA	NA	NA	NA	NA	2024-07-09	25d2a05e-e9fa-4393-85fc-2d9ddb552fda		NA	Sputum	False	mixed	surveillance
SAMN38336117	SRR26893491	SRA1754639	NA	RANDOM	NA	NA	2023-11-24	NA	NA	NA	NA	170416640	Stephen Cole	NA	NA	122849517;123072274	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR268/091/SRR26893491/SRR26893491.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/091/SRR26893491/SRR26893491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/091/SRR26893491/SRR26893491_2.fastq.gz	NA	NA	NA	USA:NJ	NA	Illumina MiSeq sequencing: WGS of K. pneumoniae	ftp.sra.ebi.ac.uk/vol1/srr/SRR268/091/SRR26893491/SRR26893491.lite	c0033e618f8a58b4ed0b3a6bfb16dfca;cf10cd281b5450ac411bb4a87847c4f4	SRP318731	1381456.0	Clinical Isolates from Companion Animals to Determine Mechanisms of Antimicrobial Resistance	NA	NA	NA	NA	NA	NA	NA	NA	Illumina MiSeq	NA	NA	NA	NA	NA	b91b63e5ac12009d1e57121ad01f98e6	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/091/SRR26893491/SRR26893491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/091/SRR26893491/SRR26893491_2.fastq.gz	NA	NA	658189142.0	WGS	NA	NA	40.05 N 74.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR268/091/SRR26893491/SRR26893491.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	-74.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR268/091/SRR26893491/SRR26893491_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR268/091/SRR26893491/SRR26893491_2.fastq.gz	NA	41761-23	NA	NA	NA	41761_23_R1_001.fastq.gz	NA	NA	2023	41761-23	NA	SUB13989127	NA	NA	NA	companion animal	41761-23	2023-11-22	40.05	41761-23	SRX22587766	Klebsiella pneumoniae	NA	573.0	PRJNA715470	NA	NA	NA	SRR26893491	SRS19594683	NA	NA	NA	NA	NA	NA	2023-11-22	PRJNA715470		NA	canine pleural fluid	False	community	surveillance
SAMEA114568028	ERR12186965	ERA27347809	NA	RANDOM	NA	NA	2024-04-29	ftp.sra.ebi.ac.uk/vol1/run/ERR121/ERR12186965/klepne-UMCG-20-01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR121/ERR12186965/klepne-UMCG-20-01_2.fastq.gz	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR121/ERR12186965/klepne-UMCG-20-01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR121/ERR12186965/klepne-UMCG-20-01_2.fastq.gz	NA	283547436;325799677	ILLUMINA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/run/ERR121/ERR12186965/klepne-UMCG-20-01_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR121/ERR12186965/klepne-UMCG-20-01_2.fastq.gz	NA	NA	NA	NA	8692e21ff6bfe36d3f504c7dd8904355;4981ab22bf84e69a29513307ea74df6e	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/065/ERR12186965/ERR12186965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/065/ERR12186965/ERR12186965_2.fastq.gz	NA	324468962;366756236	NA	Netherlands	NA	Illumina MiSeq sequencing: EXP-11-1-2023-11-01_19-49-01	NA	943c0fd3b7c093ff34211589e8028af9;47d04ea88ebd40bf79c40c5e9459c94e	ERP152949	3639714.0	Transmission of Extended-Spectrum Β-Lactamase-Producing Enterobacteriaceae by A Contaminated Duodenoscope	NA	NA	NA	NA	klepne-UMCG-20-01	NA	NA	NA	Illumina MiSeq	NA	NA	NA	9606	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/065/ERR12186965/ERR12186965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/065/ERR12186965/ERR12186965_2.fastq.gz	NA	NA	813056021.0	WGS	NA	NA	NA	GENOMIC	NA	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR121/065/ERR12186965/ERR12186965_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR121/065/ERR12186965/ERR12186965_2.fastq.gz	NA	klepne-UMCG-20-01	NA	NA	NA	klepne-UMCG-20-01 exp EXP-11-1-2023-11-01_19-49-01 run 1	NA	NA	2020-01-17	EXP-11-1-2023-11-01_19-49-01	NA	University Medical Center Groningen	NA	NA	NA	Homo sapiens	unspecified	2023-11-01	NA	NA	ERX11597834	Klebsiella pneumoniae	NA	573.0	PRJEB67940	FASTQ;FASTQ	NA	NA	ERR12186965	ERS16602574	NA	NA	NA	NA	NA	NA	2024-04-29	26320d32-7a25-431c-8d26-bd83ec962d33		NA	rectal swab	False	hospital	amr
SAMN40622517	SRR28465247	SRA1834140	NA	other	NA	NA	2024-03-31	NA	NA	NA	NA	101385241	NA	NA	NA	49599943;49119761	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR284/047/SRR28465247/SRR28465247.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/047/SRR28465247/SRR28465247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/047/SRR28465247/SRR28465247_2.fastq.gz	NA	NA	NA	United Kingdom	NA	Illumina MiSeq sequencing: Whole Genome Sequencing of Klebsiella quasipneumoniae isolated from patient blood	ftp.sra.ebi.ac.uk/vol1/srr/SRR284/047/SRR28465247/SRR28465247.lite	6c8ccb9c83b8d9ed143306cb9c6e8425;ee6f0a4674f53fe6f2e8aad809c9112f	SRP498000	1265851.0	KPC-producing Klebsiella sp.	NA	NA	NA	NA	NA	NA	NA	NA	Illumina MiSeq	NA	NA	NA	NA	NA	5c5a1dc62136b354c6d26589628b8143	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/047/SRR28465247/SRR28465247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR284/047/SRR28465247/SRR28465247_2.fastq.gz	NA	NA	382287002.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR284/047/SRR28465247/SRR28465247.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/047/SRR28465247/SRR28465247_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR284/047/SRR28465247/SRR28465247_2.fastq.gz	NA	NA	NA	NA	NA	CAVP26_R1.fastq.gz	NA	NA	2016-07-05	LP-CAVP26	NA	SUB14144853	NA	NA	NA		LP-CAVP26	2024-03-31	NA	NA	SRX24068305	Klebsiella quasipneumoniae	NA	1463165.0	PRJNA1092272	NA	NA	NA	SRR28465247	SRS20858985	NA	NA	NA	NA	NA	NA	2024-03-31	PRJNA1092272		NA		False	hospital	amr
SAMN40350016	SRR28291806	SRA1822119	NA	RANDOM	NA	NA	2024-03-12	NA	NA	NA	NA	371812373	NA	NA	3930	260579155;262328841	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR282/006/SRR28291806/SRR28291806.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/006/SRR28291806/SRR28291806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/006/SRR28291806/SRR28291806_2.fastq.gz	NA	NA	NA	China: Guangdong	NA	Illumina NovaSeq 6000 sequencing: WGS of Klebsiella pneumoniae: 3930	ftp.sra.ebi.ac.uk/vol1/srr/SRR282/006/SRR28291806/SRR28291806.lite	c615d6958cf182ba117e11b38d244a14;e29bb04387de6e21e45ab86bde7a436f	SRP494565	4822557.0	CRKP investigation in GD hospital	NA	NA	NA	NA	Microbe sample from Klebsiella pneumoniae	NA	NA	NA	Illumina NovaSeq 6000	NA	NA	NA	9606	NA	56ff9a40f92e6c88e32d612eb8e65b4f	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/006/SRR28291806/SRR28291806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR282/006/SRR28291806/SRR28291806_2.fastq.gz	NA	NA	1446767100.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR282/006/SRR28291806/SRR28291806.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR282/006/SRR28291806/SRR28291806_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR282/006/SRR28291806/SRR28291806_2.fastq.gz	NA	3930	NA	NA	NA	3930_combined_R1.fastq.gz	NA	NA	2021-12-17	3930	NA	SUB14298428	NA	NA	NA	Homo sapiens	3930	2024-03-12	NA	NA	SRX23901003	Klebsiella pneumoniae	NA	573.0	PRJNA1085970	NA	NA	NA	SRR28291806	SRS20724517	NA	NA	NA	NA	NA	NA	2024-03-12	PRJNA1085970		NA	Anal swab	False	hospital	amr
SAMN41017047	SRR28743685	SRA1849071	NA	RANDOM PCR	NA	NA	2024-04-28	NA	NA	NA	NA	788017755	NA	NA	NA	569614660;569730402	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR287/085/SRR28743685/SRR28743685.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/085/SRR28743685/SRR28743685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/085/SRR28743685/SRR28743685_2.fastq.gz	NA	NA	NA	China:Tianjin	NA	Illumina HiSeq 2000 sequencing: A Single-Center Retrospective Study on the Molecular Epidemiological Characteristics of different Klebsiella pneumoniae infections in Northern China	ftp.sra.ebi.ac.uk/vol1/srr/SRR287/085/SRR28743685/SRR28743685.lite	9b2abb19eaf6766294bc239b963c0763;91e5308414a57f4282e7ed2b6ff90ba8	SRP502813	10227913.0	A Single-Center Retrospective Study on the Molecular Epidemiological Characteristics of different Klebsiella pneumoniae infections in Northern China	NA	NA	NA	NA	Microbe sample from Klebsiella pneumoniae	NA	NA	NA	Illumina HiSeq 2000	NA	NA	NA	9606	NA	5bb724a3e0dbe25cc5e74cb771f7cbcf	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/085/SRR28743685/SRR28743685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/085/SRR28743685/SRR28743685_2.fastq.gz	NA	NA	3068373900.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR287/085/SRR28743685/SRR28743685.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR287/085/SRR28743685/SRR28743685_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR287/085/SRR28743685/SRR28743685_2.fastq.gz	NA	K1444	NA	NA	NA	K1444_1.fq.gz	NA	NA	2022-09-27	K1444	NA	SUB14384211	NA	NA	NA	Homo sapiens	K1444	2024-04-28	NA	NA	SRX24309577	Klebsiella pneumoniae	NA	573.0	PRJNA1102315	NA	NA	NA	SRR28743685	SRS21072040	NA	NA	NA	NA	NA	NA	2024-04-28	PRJNA1102315		NA	clinical sample 7	False	hospital	surveillance
