study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJNA267549	SAMN03197044	isolation_source		FLUID	per_sample	pgen.1005413.s012.xlsx:1081_KOXY
PRJNA267549	SAMN03197045	isolation_source		FLUID	per_sample	pgen.1005413.s012.xlsx:1082_KOXY
PRJNA267549	SAMN03197047	isolation_source		FLUID	per_sample	pgen.1005413.s012.xlsx:1084_KOXY
PRJNA267549	SAMN03197048	isolation_source		FLUID	per_sample	pgen.1005413.s012.xlsx:1085_KOXY
PRJNA267549	SAMN03197060	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:1098_KPNE
PRJNA267549	SAMN03197437	isolation_source		TASP	per_sample	pgen.1005413.s012.xlsx:247_KOXY
PRJNA267549	SAMN03197527	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:337_KOXY
PRJNA267549	SAMN03197316	isolation_source		SPUT	per_sample	pgen.1005413.s012.xlsx:1335_KPNE
PRJNA267549	SAMN03197372	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:181_KOXY
PRJNA267549	SAMN03197389	isolation_source		BLUD	per_sample	pgen.1005413.s012.xlsx:197_KOXY
PRJNA267549	SAMN03196960	isolation_source		SPUT	per_sample	pgen.1005413.s012.xlsx:10_ECLO
PRJNA267549	SAMN03197385	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:193_KOXY
PRJNA267549	SAMN03198053	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:845_KPNE
PRJNA267549	SAMN03198131	isolation_source		BAL	per_sample	pgen.1005413.s012.xlsx:918_SSAL
PRJNA267549	SAMN03198000	isolation_source		UCATH	per_sample	pgen.1005413.s012.xlsx:789_KVAR
PRJNA267549	SAMN03197938	isolation_source		SPUT	per_sample	pgen.1005413.s012.xlsx:733_KPNE
PRJNA267549	SAMN03197549	isolation_source		BAL	per_sample	pgen.1005413.s012.xlsx:359_ECLO
PRJNA267549	SAMN03197562	isolation_source		SPUT	per_sample	pgen.1005413.s012.xlsx:371_KOXY
PRJNA267549	SAMN03197566	isolation_source		SPUT	per_sample	pgen.1005413.s012.xlsx:375_KOXY
PRJNA267549	SAMN03197587	isolation_source		SPUT	per_sample	pgen.1005413.s012.xlsx:397_KOXY
PRJNA267549	SAMN03197599	isolation_source		SPUT	per_sample	pgen.1005413.s012.xlsx:409_KOXY
PRJNA267549	SAMN03197644	isolation_source		TASP	per_sample	pgen.1005413.s012.xlsx:452_SSON
PRJNA267549	SAMN03198071	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:863_KPNE
PRJNA267549	SAMN03198105	isolation_source		SPUTIN	per_sample	pgen.1005413.s012.xlsx:898_KPNE
PRJNA267549	SAMN03198121	isolation_source		BAL	per_sample	pgen.1005413.s012.xlsx:912_KPNE
PRJNA267549	SAMN03198122	isolation_source		BLUD	per_sample	pgen.1005413.s012.xlsx:913_KPNE
PRJNA267549	SAMN03198149	isolation_source		BAL	per_sample	pgen.1005413.s012.xlsx:930_KPNE
PRJNA267549	SAMN03198196	isolation_source		UCATH	per_sample	pgen.1005413.s012.xlsx:977.rep1_SDYS
PRJNA267549	SAMN03198197	isolation_source		UCATH	per_sample	pgen.1005413.s012.xlsx:977.rep2_SDYS
PRJNA267549	SAMN03197417	isolation_source		UCATH	per_sample	pgen.1005413.s012.xlsx:225_EAER
PRJNA267549	SAMN03197536	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:345_KOXY
PRJNA267549	SAMN03197537	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:346_KOXY
PRJNA267549	SAMN03197205	isolation_source		WUND	per_sample	pgen.1005413.s012.xlsx:124_ECLO
PRJNA267549	SAMN03197231	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:1263_KPNE
PRJNA267549	SAMN03198073	isolation_source		URN	per_sample	pgen.1005413.s012.xlsx:865_KPNE
PRJNA267549	SAMN03197836	isolation_source		BAL	per_sample	pgen.1005413.s012.xlsx:636_KOXY
PRJNA267549	SAMN03197850	isolation_source		BAL	per_sample	pgen.1005413.s012.xlsx:649_KOXY
PRJNA675776	SAMN16721895	collection_date	2010	10/08/2010	per_sample	PRJNA675776.xlsx:25571
PRJNA675776	SAMN16721896	collection_date	2011	27/01/2011	per_sample	PRJNA675776.xlsx:26425
PRJNA675776	SAMN16721897	collection_date	2011	21/05/2011	per_sample	PRJNA675776.xlsx:27064
PRJNA675776	SAMN16721898	collection_date	2011	2011-11-09 00:00:00	per_sample	PRJNA675776.xlsx:29130
PRJNA675776	SAMN16721899	collection_date	2012	2012-03-10 00:00:00	per_sample	PRJNA675776.xlsx:32558
PRJNA675776	SAMN16721900	collection_date	2012	2012-02-06 00:00:00	per_sample	PRJNA675776.xlsx:32572
PRJNA675776	SAMN16721901	collection_date	2012	2012-02-16 00:00:00	per_sample	PRJNA675776.xlsx:32576
PRJNA675776	SAMN16721902	collection_date	2012	2012-08-03 00:00:00	per_sample	PRJNA675776.xlsx:32803
PRJNA675776	SAMN16721903	collection_date	2012	2012-07-03 00:00:00	per_sample	PRJNA675776.xlsx:32804
PRJNA675776	SAMN16721904	collection_date	2012	2012-01-27 00:00:00	per_sample	PRJNA675776.xlsx:33197
PRJNA675776	SAMN16721905	collection_date	2013	2013-01-28 00:00:00	per_sample	PRJNA675776.xlsx:33741
PRJNA675776	SAMN16721906	collection_date	2012	2012-12-03 00:00:00	per_sample	PRJNA675776.xlsx:33747
PRJNA675776	SAMN16721907	collection_date	2013	2013-04-19 00:00:00	per_sample	PRJNA675776.xlsx:34143
PRJNA675776	SAMN16721908	collection_date	2013	2013-10-07 00:00:00	per_sample	PRJNA675776.xlsx:35812
PRJNA675776	SAMN16721909	collection_date	2013	2013-10-22 00:00:00	per_sample	PRJNA675776.xlsx:35813
PRJNA675776	SAMN16721910	collection_date	2013	2013-10-02 00:00:00	per_sample	PRJNA675776.xlsx:35814
PRJNA675776	SAMN16721911	collection_date	2013	2013-11-15 00:00:00	per_sample	PRJNA675776.xlsx:35815
PRJNA675776	SAMN16721912	collection_date	2013	2013-12-17 00:00:00	per_sample	PRJNA675776.xlsx:35816
PRJNA675776	SAMN16721913	collection_date	2014	2014-02-14 00:00:00	per_sample	PRJNA675776.xlsx:36216
PRJNA675776	SAMN16721914	collection_date	2014	2014-02-20 00:00:00	per_sample	PRJNA675776.xlsx:36558
PRJNA675776	SAMN16721915	collection_date	2014	2014-09-10 00:00:00	per_sample	PRJNA675776.xlsx:38209
PRJNA675776	SAMN16721916	collection_date	2014	2014-08-11 00:00:00	per_sample	PRJNA675776.xlsx:38612
PRJNA675776	SAMN16721917	collection_date	2014	2014-12-01 00:00:00	per_sample	PRJNA675776.xlsx:38974
PRJNA675776	SAMN16721918	collection_date	2014	2014-11-13 00:00:00	per_sample	PRJNA675776.xlsx:38983
PRJNA675776	SAMN16721919	collection_date	2014	2014-11-13 00:00:00	per_sample	PRJNA675776.xlsx:38989
PRJNA675776	SAMN16721920	collection_date	2014	2014-12-03 00:00:00	per_sample	PRJNA675776.xlsx:39000
PRJNA675776	SAMN16721921	collection_date	2015	2015-01-05 00:00:00	per_sample	PRJNA675776.xlsx:39142
PRJNA675776	SAMN16721922	collection_date	2015	2015-01-05 00:00:00	per_sample	PRJNA675776.xlsx:39143
PRJNA675776	SAMN16721923	collection_date	2015	2015-01-15 00:00:00	per_sample	PRJNA675776.xlsx:39145
PRJNA675776	SAMN16721924	collection_date	2014	2014-09-18 00:00:00	per_sample	PRJNA675776.xlsx:39566
PRJNA675776	SAMN16721925	collection_date	2014	2014-01-30 00:00:00	per_sample	PRJNA675776.xlsx:40064
PRJNA675776	SAMN16721926	collection_date	2015	2015-04-23 00:00:00	per_sample	PRJNA675776.xlsx:40294
PRJNA675776	SAMN16721927	collection_date	2015	2015-09-14 00:00:00	per_sample	PRJNA675776.xlsx:42465
PRJNA675776	SAMN16721928	collection_date	2015	2015-10-26 00:00:00	per_sample	PRJNA675776.xlsx:42468
PRJNA675776	SAMN16721929	collection_date	2015	2015-09-24 00:00:00	per_sample	PRJNA675776.xlsx:42470
PRJNA675776	SAMN16721930	collection_date	2015	2015-03-03 00:00:00	per_sample	PRJNA675776.xlsx:42472
PRJNA675776	SAMN16721931	collection_date	2015	2015-04-10 00:00:00	per_sample	PRJNA675776.xlsx:42474
PRJNA675776	SAMN16721932	collection_date	2015	2015-01-08 00:00:00	per_sample	PRJNA675776.xlsx:42475
PRJNA675776	SAMN16721933	collection_date	2015	2015-07-21 00:00:00	per_sample	PRJNA675776.xlsx:42477
PRJNA675776	SAMN16721934	collection_date	2016	2016-01-08 00:00:00	per_sample	PRJNA675776.xlsx:42485
PRJNA675776	SAMN16721935	collection_date	2015	2015-06-05 00:00:00	per_sample	PRJNA675776.xlsx:42486
PRJNA675776	SAMN16721936	collection_date	2015	2015-08-13 00:00:00	per_sample	PRJNA675776.xlsx:42492
PRJNA675776	SAMN16721937	collection_date	2015	2015-05-12 00:00:00	per_sample	PRJNA675776.xlsx:42982
PRJNA675776	SAMN16721938	collection_date	2016	2016-01-28 00:00:00	per_sample	PRJNA675776.xlsx:43103
PRJNA675776	SAMN16721939	collection_date	2015	2015-09-11 00:00:00	per_sample	PRJNA675776.xlsx:43112
PRJNA675776	SAMN16721940	collection_date	2015	2015-11-10 00:00:00	per_sample	PRJNA675776.xlsx:43924
PRJNA675776	SAMN16721941	collection_date	2016	2016-04-11 00:00:00	per_sample	PRJNA675776.xlsx:43926
PRJNA675776	SAMN16721942	collection_date	2016	2016-05-19 00:00:00	per_sample	PRJNA675776.xlsx:43934
PRJNA675776	SAMN16721943	collection_date	2016	2016-05-26 00:00:00	per_sample	PRJNA675776.xlsx:43935
PRJNA675776	SAMN16721944	collection_date	2016	2016-05-31 00:00:00	per_sample	PRJNA675776.xlsx:43936
PRJNA675776	SAMN16721945	collection_date	2016	2016-06-23 00:00:00	per_sample	PRJNA675776.xlsx:45339
PRJNA675776	SAMN16721946	collection_date	2016	2016-10-14 00:00:00	per_sample	PRJNA675776.xlsx:45340
PRJNA675776	SAMN16721947	collection_date	2016	2016-04-12 00:00:00	per_sample	PRJNA675776.xlsx:45341
PRJNA675776	SAMN16721948	collection_date	2016	2016-05-09 00:00:00	per_sample	PRJNA675776.xlsx:45342
PRJNA675776	SAMN16721949	collection_date	2016	2016-06-08 00:00:00	per_sample	PRJNA675776.xlsx:45343
PRJNA675776	SAMN16721950	collection_date	2016	2016-11-17 00:00:00	per_sample	PRJNA675776.xlsx:45350
PRJNA675776	SAMN16721951	collection_date	2016	2016-09-15 00:00:00	per_sample	PRJNA675776.xlsx:45351
PRJNA675776	SAMN16721952	collection_date	2016	2016-10-04 00:00:00	per_sample	PRJNA675776.xlsx:45352
PRJNA675776	SAMN16721953	collection_date	2016	2016-09-20 00:00:00	per_sample	PRJNA675776.xlsx:45353
PRJNA675776	SAMN16721954	collection_date	2016	2016-10-25 00:00:00	per_sample	PRJNA675776.xlsx:45355
PRJNA675776	SAMN16721955	collection_date	2017	2017-02-13 00:00:00	per_sample	PRJNA675776.xlsx:46236
PRJNA675776	SAMN16721956	collection_date	2017	2017-02-03 00:00:00	per_sample	PRJNA675776.xlsx:46238
PRJNA675776	SAMN16721957	collection_date	2017	2017-02-16 00:00:00	per_sample	PRJNA675776.xlsx:46239
PRJNA675776	SAMN16721958	collection_date	2017	2017-01-17 00:00:00	per_sample	PRJNA675776.xlsx:46244
PRJNA675776	SAMN16721959	collection_date	2016	2016-09-16 00:00:00	per_sample	PRJNA675776.xlsx:46247
PRJNA675776	SAMN16721960	collection_date	2016	2016-11-16 00:00:00	per_sample	PRJNA675776.xlsx:46248
PRJNA675776	SAMN16721961	collection_date	2016	2016-10-24 00:00:00	per_sample	PRJNA675776.xlsx:46249
PRJNA675776	SAMN16721962	collection_date	2016	2016-12-15 00:00:00	per_sample	PRJNA675776.xlsx:47225
PRJNA675776	SAMN16721963	collection_date	2017	2017-09-22 00:00:00	per_sample	PRJNA675776.xlsx:47693
PRJNA675776	SAMN16721964	collection_date	2017	2017-09-18 00:00:00	per_sample	PRJNA675776.xlsx:47885
PRJNA675776	SAMN16721965	collection_date	2017	2017-06-13 00:00:00	per_sample	PRJNA675776.xlsx:47892
PRJNA675776	SAMN16721966	collection_date	2017	2017-06-27 00:00:00	per_sample	PRJNA675776.xlsx:48146
PRJNA675776	SAMN16721967	collection_date	2017	2017-10-09 00:00:00	per_sample	PRJNA675776.xlsx:48148
PRJNA675776	SAMN16721968	collection_date	2017	2017-09-05 00:00:00	per_sample	PRJNA675776.xlsx:49240
PRJNA675776	SAMN16721969	collection_date	2018	2018-02-27 00:00:00	per_sample	PRJNA675776.xlsx:49243
PRJNA675776	SAMN16721970	collection_date	2018	2018-03-01 00:00:00	per_sample	PRJNA675776.xlsx:49245
PRJNA675776	SAMN16721971	collection_date	2018	2018-03-12 00:00:00	per_sample	PRJNA675776.xlsx:49246
PRJNA675776	SAMN16721972	collection_date	2017	2017-07-11 00:00:00	per_sample	PRJNA675776.xlsx:49248
PRJNA675776	SAMN16721973	collection_date	2017	2017-11-24 00:00:00	per_sample	PRJNA675776.xlsx:49249
PRJNA675776	SAMN16721974	collection_date	2017	2017-11-29 00:00:00	per_sample	PRJNA675776.xlsx:49252
PRJNA675776	SAMN16721975	collection_date	2017	2017-08-14 00:00:00	per_sample	PRJNA675776.xlsx:49253
PRJNA675776	SAMN16721976	collection_date	2017	2017-02-14 00:00:00	per_sample	PRJNA675776.xlsx:49254
PRJNA675776	SAMN16721977	collection_date	2018	2018-01-18 00:00:00	per_sample	PRJNA675776.xlsx:49255
PRJNA675776	SAMN16721978	collection_date	2018	2018-05-15 00:00:00	per_sample	PRJNA675776.xlsx:51599
PRJNA675776	SAMN16721979	collection_date	2017	2017-08-17 00:00:00	per_sample	PRJNA675776.xlsx:51600
PRJNA675776	SAMN16721980	collection_date	2017	2017-09-22 00:00:00	per_sample	PRJNA675776.xlsx:51601
PRJNA675776	SAMN16721981	collection_date	2017	2017-10-03 00:00:00	per_sample	PRJNA675776.xlsx:51602
PRJNA675776	SAMN16721982	collection_date	2018	2018-06-12 00:00:00	per_sample	PRJNA675776.xlsx:51603
PRJNA675776	SAMN16721983	collection_date	2018	2018-07-18 00:00:00	per_sample	PRJNA675776.xlsx:51606
PRJNA675776	SAMN16721984	collection_date	2018	2018-12-18 00:00:00	per_sample	PRJNA675776.xlsx:51610
PRJNA675776	SAMN16721985	collection_date	2018	2018-09-01 00:00:00	per_sample	PRJNA675776.xlsx:51612
PRJNA675776	SAMN16721986	collection_date	2018	2018-09-01 00:00:00	per_sample	PRJNA675776.xlsx:51613
PRJNA675776	SAMN16721987	collection_date	2018	2018-09-01 00:00:00	per_sample	PRJNA675776.xlsx:51614
PRJNA675776	SAMN16721988	collection_date	2018	2108-10-18 00:00:00	per_sample	PRJNA675776.xlsx:51615
PRJNA675776	SAMN16721989	collection_date	2018	2018-03-15 00:00:00	per_sample	PRJNA675776.xlsx:51616
PRJNA675776	SAMN16721990	collection_date	2018	2018-10-05 00:00:00	per_sample	PRJNA675776.xlsx:51617
PRJNA675776	SAMN16721991	collection_date	2018	2018-11-07 00:00:00	per_sample	PRJNA675776.xlsx:51620
PRJNA675776	SAMN16721992	collection_date	2018	2018-02-22 00:00:00	per_sample	PRJNA675776.xlsx:51621
PRJNA675776	SAMN16721993	collection_date	2018	2018-03-15 00:00:00	per_sample	PRJNA675776.xlsx:51622
PRJNA675776	SAMN16721994	collection_date	2018	2018-04-09 00:00:00	per_sample	PRJNA675776.xlsx:51623
PRJNA675776	SAMN16721995	collection_date	2018	2018-04-09 00:00:00	per_sample	PRJNA675776.xlsx:51625
PRJNA675776	SAMN16721996	collection_date	2018	2018-04-19 00:00:00	per_sample	PRJNA675776.xlsx:51626
PRJNA675776	SAMN16721997	collection_date	2018	2018-11-14 00:00:00	per_sample	PRJNA675776.xlsx:51634
PRJNA675776	SAMN16721998	collection_date	2018	2018-11-28 00:00:00	per_sample	PRJNA675776.xlsx:51635
PRJNA675776	SAMN16721999	collection_date	2018	2018-08-23 00:00:00	per_sample	PRJNA675776.xlsx:51718
PRJNA675776	SAMN16721895	isolation_source		dog	per_sample	PRJNA675776.xlsx:25571
PRJNA675776	SAMN16721896	isolation_source		dog	per_sample	PRJNA675776.xlsx:26425
PRJNA675776	SAMN16721897	isolation_source		dog	per_sample	PRJNA675776.xlsx:27064
PRJNA675776	SAMN16721898	isolation_source		cat	per_sample	PRJNA675776.xlsx:29130
PRJNA675776	SAMN16721899	isolation_source		cat	per_sample	PRJNA675776.xlsx:32558
PRJNA675776	SAMN16721900	isolation_source		cat	per_sample	PRJNA675776.xlsx:32572
PRJNA675776	SAMN16721901	isolation_source		dog	per_sample	PRJNA675776.xlsx:32576
PRJNA675776	SAMN16721902	isolation_source		dog	per_sample	PRJNA675776.xlsx:32803
PRJNA675776	SAMN16721903	isolation_source		cat	per_sample	PRJNA675776.xlsx:32804
PRJNA675776	SAMN16721904	isolation_source		dog	per_sample	PRJNA675776.xlsx:33197
PRJNA675776	SAMN16721905	isolation_source		cat	per_sample	PRJNA675776.xlsx:33741
PRJNA675776	SAMN16721906	isolation_source		dog	per_sample	PRJNA675776.xlsx:33747
PRJNA675776	SAMN16721907	isolation_source		cat	per_sample	PRJNA675776.xlsx:34143
PRJNA675776	SAMN16721908	isolation_source		dog	per_sample	PRJNA675776.xlsx:35812
PRJNA675776	SAMN16721909	isolation_source		dog	per_sample	PRJNA675776.xlsx:35813
PRJNA675776	SAMN16721910	isolation_source		dog	per_sample	PRJNA675776.xlsx:35814
PRJNA675776	SAMN16721911	isolation_source		dog	per_sample	PRJNA675776.xlsx:35815
PRJNA675776	SAMN16721912	isolation_source		dog	per_sample	PRJNA675776.xlsx:35816
PRJNA675776	SAMN16721913	isolation_source		horse	per_sample	PRJNA675776.xlsx:36216
PRJNA675776	SAMN16721914	isolation_source		cat	per_sample	PRJNA675776.xlsx:36558
PRJNA675776	SAMN16721915	isolation_source		cat	per_sample	PRJNA675776.xlsx:38209
PRJNA675776	SAMN16721916	isolation_source		cat	per_sample	PRJNA675776.xlsx:38612
PRJNA675776	SAMN16721917	isolation_source		dog	per_sample	PRJNA675776.xlsx:38974
PRJNA675776	SAMN16721918	isolation_source		dog	per_sample	PRJNA675776.xlsx:38983
PRJNA675776	SAMN16721919	isolation_source		dog	per_sample	PRJNA675776.xlsx:38989
PRJNA675776	SAMN16721920	isolation_source		cat	per_sample	PRJNA675776.xlsx:39000
PRJNA675776	SAMN16721921	isolation_source		dog	per_sample	PRJNA675776.xlsx:39142
PRJNA675776	SAMN16721922	isolation_source		dog	per_sample	PRJNA675776.xlsx:39143
PRJNA675776	SAMN16721923	isolation_source		dog	per_sample	PRJNA675776.xlsx:39145
PRJNA675776	SAMN16721924	isolation_source		horse	per_sample	PRJNA675776.xlsx:39566
PRJNA675776	SAMN16721925	isolation_source		dog	per_sample	PRJNA675776.xlsx:40064
PRJNA675776	SAMN16721926	isolation_source		cat	per_sample	PRJNA675776.xlsx:40294
PRJNA675776	SAMN16721927	isolation_source		dog	per_sample	PRJNA675776.xlsx:42465
PRJNA675776	SAMN16721928	isolation_source		dog	per_sample	PRJNA675776.xlsx:42468
PRJNA675776	SAMN16721929	isolation_source		dog	per_sample	PRJNA675776.xlsx:42470
PRJNA675776	SAMN16721930	isolation_source		dog	per_sample	PRJNA675776.xlsx:42472
PRJNA675776	SAMN16721931	isolation_source		dog	per_sample	PRJNA675776.xlsx:42474
PRJNA675776	SAMN16721932	isolation_source		dog	per_sample	PRJNA675776.xlsx:42475
PRJNA675776	SAMN16721933	isolation_source		bovine	per_sample	PRJNA675776.xlsx:42477
PRJNA675776	SAMN16721934	isolation_source		dog	per_sample	PRJNA675776.xlsx:42485
PRJNA675776	SAMN16721935	isolation_source		dog	per_sample	PRJNA675776.xlsx:42486
PRJNA675776	SAMN16721936	isolation_source		dog	per_sample	PRJNA675776.xlsx:42492
PRJNA675776	SAMN16721937	isolation_source		dog	per_sample	PRJNA675776.xlsx:42982
PRJNA675776	SAMN16721938	isolation_source		dog	per_sample	PRJNA675776.xlsx:43103
PRJNA675776	SAMN16721939	isolation_source		dog	per_sample	PRJNA675776.xlsx:43112
PRJNA675776	SAMN16721940	isolation_source		cat	per_sample	PRJNA675776.xlsx:43924
PRJNA675776	SAMN16721941	isolation_source		cat	per_sample	PRJNA675776.xlsx:43926
PRJNA675776	SAMN16721942	isolation_source		dog	per_sample	PRJNA675776.xlsx:43934
PRJNA675776	SAMN16721943	isolation_source		dog	per_sample	PRJNA675776.xlsx:43935
PRJNA675776	SAMN16721944	isolation_source		cat	per_sample	PRJNA675776.xlsx:43936
PRJNA675776	SAMN16721945	isolation_source		cat	per_sample	PRJNA675776.xlsx:45339
PRJNA675776	SAMN16721946	isolation_source		dog	per_sample	PRJNA675776.xlsx:45340
PRJNA675776	SAMN16721947	isolation_source		dog	per_sample	PRJNA675776.xlsx:45341
PRJNA675776	SAMN16721948	isolation_source		dog	per_sample	PRJNA675776.xlsx:45342
PRJNA675776	SAMN16721949	isolation_source		dog	per_sample	PRJNA675776.xlsx:45343
PRJNA675776	SAMN16721950	isolation_source		cat	per_sample	PRJNA675776.xlsx:45350
PRJNA675776	SAMN16721951	isolation_source		dog	per_sample	PRJNA675776.xlsx:45351
PRJNA675776	SAMN16721952	isolation_source		dog	per_sample	PRJNA675776.xlsx:45352
PRJNA675776	SAMN16721953	isolation_source		horse	per_sample	PRJNA675776.xlsx:45353
PRJNA675776	SAMN16721954	isolation_source		cat	per_sample	PRJNA675776.xlsx:45355
PRJNA675776	SAMN16721955	isolation_source		cat	per_sample	PRJNA675776.xlsx:46236
PRJNA675776	SAMN16721956	isolation_source		dog	per_sample	PRJNA675776.xlsx:46238
PRJNA675776	SAMN16721957	isolation_source		dog	per_sample	PRJNA675776.xlsx:46239
PRJNA675776	SAMN16721958	isolation_source		cat	per_sample	PRJNA675776.xlsx:46244
PRJNA675776	SAMN16721959	isolation_source		cat	per_sample	PRJNA675776.xlsx:46247
PRJNA675776	SAMN16721960	isolation_source		dog	per_sample	PRJNA675776.xlsx:46248
PRJNA675776	SAMN16721961	isolation_source		dog	per_sample	PRJNA675776.xlsx:46249
PRJNA675776	SAMN16721962	isolation_source		dog	per_sample	PRJNA675776.xlsx:47225
PRJNA675776	SAMN16721963	isolation_source		dog	per_sample	PRJNA675776.xlsx:47693
PRJNA675776	SAMN16721964	isolation_source		cat	per_sample	PRJNA675776.xlsx:47885
PRJNA675776	SAMN16721965	isolation_source		horse	per_sample	PRJNA675776.xlsx:47892
PRJNA675776	SAMN16721966	isolation_source		horse	per_sample	PRJNA675776.xlsx:48146
PRJNA675776	SAMN16721967	isolation_source		horse	per_sample	PRJNA675776.xlsx:48148
PRJNA675776	SAMN16721968	isolation_source		dog	per_sample	PRJNA675776.xlsx:49240
PRJNA675776	SAMN16721969	isolation_source		horse	per_sample	PRJNA675776.xlsx:49243
PRJNA675776	SAMN16721970	isolation_source		dog	per_sample	PRJNA675776.xlsx:49245
PRJNA675776	SAMN16721971	isolation_source		cat	per_sample	PRJNA675776.xlsx:49246
PRJNA675776	SAMN16721972	isolation_source		dog	per_sample	PRJNA675776.xlsx:49248
PRJNA675776	SAMN16721973	isolation_source		dog	per_sample	PRJNA675776.xlsx:49249
PRJNA675776	SAMN16721974	isolation_source		dog	per_sample	PRJNA675776.xlsx:49252
PRJNA675776	SAMN16721975	isolation_source		dog	per_sample	PRJNA675776.xlsx:49253
PRJNA675776	SAMN16721976	isolation_source		horse	per_sample	PRJNA675776.xlsx:49254
PRJNA675776	SAMN16721977	isolation_source		dog	per_sample	PRJNA675776.xlsx:49255
PRJNA675776	SAMN16721978	isolation_source		dog	per_sample	PRJNA675776.xlsx:51599
PRJNA675776	SAMN16721979	isolation_source		horse	per_sample	PRJNA675776.xlsx:51600
PRJNA675776	SAMN16721980	isolation_source		dog	per_sample	PRJNA675776.xlsx:51601
PRJNA675776	SAMN16721981	isolation_source		dog	per_sample	PRJNA675776.xlsx:51602
PRJNA675776	SAMN16721982	isolation_source		bovine	per_sample	PRJNA675776.xlsx:51603
PRJNA675776	SAMN16721983	isolation_source		dog	per_sample	PRJNA675776.xlsx:51606
PRJNA675776	SAMN16721984	isolation_source		dog	per_sample	PRJNA675776.xlsx:51610
PRJNA675776	SAMN16721985	isolation_source		cat	per_sample	PRJNA675776.xlsx:51612
PRJNA675776	SAMN16721986	isolation_source		cat	per_sample	PRJNA675776.xlsx:51613
PRJNA675776	SAMN16721987	isolation_source		cat	per_sample	PRJNA675776.xlsx:51614
PRJNA675776	SAMN16721988	isolation_source		dog	per_sample	PRJNA675776.xlsx:51615
PRJNA675776	SAMN16721989	isolation_source		bird	per_sample	PRJNA675776.xlsx:51616
PRJNA675776	SAMN16721990	isolation_source		dog	per_sample	PRJNA675776.xlsx:51617
PRJNA675776	SAMN16721991	isolation_source		cat	per_sample	PRJNA675776.xlsx:51620
PRJNA675776	SAMN16721992	isolation_source		cat	per_sample	PRJNA675776.xlsx:51621
PRJNA675776	SAMN16721993	isolation_source		cat	per_sample	PRJNA675776.xlsx:51622
PRJNA675776	SAMN16721994	isolation_source		dog	per_sample	PRJNA675776.xlsx:51623
PRJNA675776	SAMN16721995	isolation_source		horse	per_sample	PRJNA675776.xlsx:51625
PRJNA675776	SAMN16721996	isolation_source		dog	per_sample	PRJNA675776.xlsx:51626
PRJNA675776	SAMN16721997	isolation_source		dog	per_sample	PRJNA675776.xlsx:51634
PRJNA675776	SAMN16721998	isolation_source		dog	per_sample	PRJNA675776.xlsx:51635
PRJNA675776	SAMN16721999	isolation_source		bovine	per_sample	PRJNA675776.xlsx:51718
PRJNA725484	SAMN18913839	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN751969
PRJNA725484	SAMN18913841	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN751985
PRJNA725484	SAMN18913844	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752019
PRJNA725484	SAMN18913846	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752035
PRJNA725484	SAMN18913849	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752069
PRJNA725484	SAMN18913850	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752077
PRJNA725484	SAMN18913852	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752093
PRJNA725484	SAMN18913853	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752107
PRJNA725484	SAMN18913854	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752115
PRJNA725484	SAMN18913855	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752123
PRJNA725484	SAMN18913856	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752131
PRJNA725484	SAMN18913857	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752149
PRJNA725484	SAMN18913858	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752157
PRJNA725484	SAMN18913859	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752165
PRJNA725484	SAMN18913860	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752173
PRJNA725484	SAMN18913861	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752181
PRJNA725484	SAMN18913862	isolation_source		Rectal Swab	per_sample	pnas.2110227118.sd01.xlsx:MRSN752199
