tag	study_accession	sample_accession	field	ena_value	applied_value	changed	class	review_flag	evidence	paper
test	PRJEB63349	SAMEA113934950	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:RO37020_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934951	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:RO39001_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934952	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:RO39005_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934953	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:RO39006_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934954	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:RO39007_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934955	isolation_source	clinical material	Bronchoalveolar lavage	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:RO40001_BRO_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934956	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41004_UR_OE	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934957	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41008_UR_OE	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934958	isolation_source	clinical material	Exudate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41014_SS_OE	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934959	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41015_UR_OE	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934960	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41025_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934961	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41050_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934962	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41051_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934963	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41052_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934964	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41098_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934965	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41110_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934966	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41137_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934967	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41145_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934968	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41146_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934969	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41148_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934970	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41156_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934971	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41159_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934972	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41169_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934973	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41170_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934974	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41171_UR_OE	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934975	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41176_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934976	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41178_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934977	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41179_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934978	isolation_source	clinical material	Exudate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41180_SS_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934979	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41183_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934980	isolation_source	clinical material	Exudate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41184_SS_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934981	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41186_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934982	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41188_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934983	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41189_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934984	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41190_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934985	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41191_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934986	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41192_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934987	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41193_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934988	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41194_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934989	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41195_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934990	isolation_source	clinical material	Exudate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41196_SS_OE	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934991	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41197_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934992	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41201_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934993	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE41202_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934994	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE42007_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934995	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE42010_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934996	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43002_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934997	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43004_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934998	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43007_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934999	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43008_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935000	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43036_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935001	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43045_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935002	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43046_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935003	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43054_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935004	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43059_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935005	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43060_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935006	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43061_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935007	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43062_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935008	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43063_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935009	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43064_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935010	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43065_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935011	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43066_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935012	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43067_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935013	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43068_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935014	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43069_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935015	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43070_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935016	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43071_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935017	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43072_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935018	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43073_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935019	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43074_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935020	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43075_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935021	isolation_source	clinical material	Exudate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43076_SS_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935022	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43077_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935023	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43078_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935024	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43079_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935025	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43080_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935026	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43081_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935027	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE43082_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935028	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45001_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935029	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45010_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935030	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45019_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935031	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45031_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935032	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45036_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935033	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45042_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935034	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45053_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935035	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45054_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935036	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45055_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935037	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45056_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935038	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45063_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935039	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45067_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935040	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45073_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935041	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45086_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935042	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45087_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935043	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45092_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935044	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45093_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935045	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45094_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935046	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45095_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935047	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45096_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935048	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45097_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935049	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45098_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935050	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45099_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935051	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45100_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935052	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45104_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935053	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45105_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935054	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45107_UR_KOX	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935055	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45108_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935056	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45109_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935057	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45110_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935058	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45111_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935059	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45112_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935060	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45113_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935061	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45115_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935062	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45116_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935063	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45117_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935064	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45118_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935065	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SE45119_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935066	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01002_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935067	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01005_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935068	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01009_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935069	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01011_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935070	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01020_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935071	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01032_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935072	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01037_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935073	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01043_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935074	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01047_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935075	isolation_source	clinical material	Sputum	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01050_SP_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935076	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01054_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
