study_accession	field	fold	none_found	chosen_pmcid	fulltext_source	is_full_text	paper_resolved	paper_url	paper_title	manual_pdf_present	manual_pdf_readable	supp_present	gate_status	n_blank	per_sample_method	zero_reason	n_whole_field	n_per_sample	n_escalation	remaining_est	escalation_status	resolution_state	recoverability
PRJNA430813	isolation_source	tail10_24	False	PMC5801463	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.02011-17	Genomic Analysis of Hospital Plumbing Reveals Diverse Reserv	False	False	False	covered	19	direct		0	19	0	0	not_generated	FILLED	whole_field
PRJNA430813	host	tail10_24	False	PMC5801463	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.02011-17	Genomic Analysis of Hospital Plumbing Reveals Diverse Reserv	False	False	False	covered	19	direct		0	14	0	5	not_generated	FILLED	whole_field
PRJNA437215	country	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA437215	collection_date	tail10_24	True		none	False	False			False	False	False	residual_per_sample	12	NO_PMCID	NO_PMCID	0	0	0	12	not_generated	EXHAUSTED	no_paper_findable
PRJNA437215	isolation_source	tail10_24	True		none	False	False			False	False	False	residual_per_sample	12	NO_PMCID	NO_PMCID	0	0	0	12	not_generated	EXHAUSTED	no_paper_findable
PRJNA437215	host	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA438157	country	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA438157	collection_date	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA438157	isolation_source	tail10_24	True		none	False	False			False	False	False	residual_per_sample	14	NO_PMCID	NO_PMCID	0	0	0	14	not_generated	EXHAUSTED	no_paper_findable
PRJNA438157	host	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA451051	country	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA451051	collection_date	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA451051	isolation_source	tail10_24	True		none	False	False			False	False	False	residual_per_sample	15	NO_PMCID	NO_PMCID	0	0	0	15	not_generated	EXHAUSTED	no_paper_findable
PRJNA451051	host	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA484792	country	tail10_24	False		abstract	False	False	https://doi.org/10.1093/cid/ciy778	Outbreak of Hypervirulent Multidrug-resistant Klebsiella var	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA484792	collection_date	tail10_24	False		abstract	False	False	https://doi.org/10.1093/cid/ciy778	Outbreak of Hypervirulent Multidrug-resistant Klebsiella var	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA484792	isolation_source	tail10_24	False		abstract	False	False	https://doi.org/10.1093/cid/ciy778	Outbreak of Hypervirulent Multidrug-resistant Klebsiella var	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA484792	host	tail10_24	False		abstract	False	False	https://doi.org/10.1093/cid/ciy778	Outbreak of Hypervirulent Multidrug-resistant Klebsiella var	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA497260	country	tail10_24	False	PMC5786719	pdf	True	True	https://doi.org/10.1128/jcm.01415-17	FDA-CDC Antimicrobial Resistance Isolate Bank: a Publicly Av	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA497260	collection_date	tail10_24	False	PMC5786719	pdf	True	True	https://doi.org/10.1128/jcm.01415-17	FDA-CDC Antimicrobial Resistance Isolate Bank: a Publicly Av	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA497260	isolation_source	tail10_24	False	PMC5786719	pdf	True	True	https://doi.org/10.1128/jcm.01415-17	FDA-CDC Antimicrobial Resistance Isolate Bank: a Publicly Av	False	False	False	residual_per_sample	13	abstained	no_supp	0	0	0	13	not_generated	EXHAUSTED	no_supp
PRJNA497260	host	tail10_24	False	PMC5786719	pdf	True	True	https://doi.org/10.1128/jcm.01415-17	FDA-CDC Antimicrobial Resistance Isolate Bank: a Publicly Av	False	False	False	covered	13	abstained		13	0	0	13	not_generated	FILLED	whole_field
PRJNA508510	country	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA508510	collection_date	tail10_24	True		none	False	False			False	False	False	residual_per_sample	22	NO_PMCID	NO_PMCID	0	0	0	22	not_generated	EXHAUSTED	no_paper_findable
PRJNA508510	isolation_source	tail10_24	True		none	False	False			False	False	False	residual_per_sample	22	NO_PMCID	NO_PMCID	0	0	0	22	not_generated	EXHAUSTED	no_paper_findable
PRJNA508510	host	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA512395	country	tail10_24	False	PMC7180233	pdf	True	True	https://doi.org/10.1128/jcm.01980-19	Genomic Investigation Reveals Contaminated Detergent as the 	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA512395	collection_date	tail10_24	False	PMC7180233	pdf	True	True	https://doi.org/10.1128/jcm.01980-19	Genomic Investigation Reveals Contaminated Detergent as the 	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA512395	isolation_source	tail10_24	False	PMC7180233	pdf	True	True	https://doi.org/10.1128/jcm.01980-19	Genomic Investigation Reveals Contaminated Detergent as the 	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA512395	host	tail10_24	False	PMC7180233	pdf	True	True	https://doi.org/10.1128/jcm.01980-19	Genomic Investigation Reveals Contaminated Detergent as the 	False	False	False	residual_per_sample	11	abstained	no_supp	0	0	0	11	not_generated	EXHAUSTED	no_supp
PRJNA522420	country	tail10_24	False	PMC8226487	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics10060691	Emergence of Hybrid Resistance and Virulence Plasmids Harbor	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA522420	collection_date	tail10_24	False	PMC8226487	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics10060691	Emergence of Hybrid Resistance and Virulence Plasmids Harbor	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA522420	isolation_source	tail10_24	False	PMC8226487	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics10060691	Emergence of Hybrid Resistance and Virulence Plasmids Harbor	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA522420	host	tail10_24	False	PMC8226487	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics10060691	Emergence of Hybrid Resistance and Virulence Plasmids Harbor	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA523429	country	tail10_24	True		none	False	False			False	False	False	residual_per_sample	14	NO_PMCID	NO_PMCID	0	0	0	14	not_generated	EXHAUSTED	no_paper_findable
PRJNA523429	collection_date	tail10_24	True		none	False	False			False	False	False	residual_per_sample	14	NO_PMCID	NO_PMCID	0	0	0	14	not_generated	EXHAUSTED	no_paper_findable
PRJNA523429	isolation_source	tail10_24	True		none	False	False			False	False	False	residual_per_sample	14	NO_PMCID	NO_PMCID	0	0	0	14	not_generated	EXHAUSTED	no_paper_findable
PRJNA523429	host	tail10_24	True		none	False	False			False	False	False	residual_per_sample	14	NO_PMCID	NO_PMCID	0	0	0	14	not_generated	EXHAUSTED	no_paper_findable
PRJNA523433	country	tail10_24	True		none	False	False			False	False	False	residual_per_sample	12	NO_PMCID	NO_PMCID	0	0	0	12	not_generated	EXHAUSTED	no_paper_findable
PRJNA523433	collection_date	tail10_24	True		none	False	False			False	False	False	residual_per_sample	12	NO_PMCID	NO_PMCID	0	0	0	12	not_generated	EXHAUSTED	no_paper_findable
PRJNA523433	isolation_source	tail10_24	True		none	False	False			False	False	False	residual_per_sample	12	NO_PMCID	NO_PMCID	0	0	0	12	not_generated	EXHAUSTED	no_paper_findable
PRJNA523433	host	tail10_24	True		none	False	False			False	False	False	residual_per_sample	12	NO_PMCID	NO_PMCID	0	0	0	12	not_generated	EXHAUSTED	no_paper_findable
PRJNA523709	country	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA523709	collection_date	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA523709	isolation_source	tail10_24	True		none	False	False			False	False	False	residual_per_sample	15	NO_PMCID	NO_PMCID	0	0	0	15	not_generated	EXHAUSTED	no_paper_findable
PRJNA523709	host	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA524761	country	tail10_24	False	PMC6554614	europepmc_fulltext	True	True	https://doi.org/10.1128/mra.00518-19	Draft Genome Sequences of Novel Sequence Type 3559 Carbapene	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA524761	collection_date	tail10_24	False	PMC6554614	europepmc_fulltext	True	True	https://doi.org/10.1128/mra.00518-19	Draft Genome Sequences of Novel Sequence Type 3559 Carbapene	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA524761	isolation_source	tail10_24	False	PMC6554614	europepmc_fulltext	True	True	https://doi.org/10.1128/mra.00518-19	Draft Genome Sequences of Novel Sequence Type 3559 Carbapene	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA524761	host	tail10_24	False	PMC6554614	europepmc_fulltext	True	True	https://doi.org/10.1128/mra.00518-19	Draft Genome Sequences of Novel Sequence Type 3559 Carbapene	False	False	False	residual_per_sample	17	abstained	no_supp	0	0	0	17	not_generated	EXHAUSTED	no_supp
PRJNA525688	country	tail10_24	False	PMC6486781	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.1820594116	&lt;i&gt;Klebsiella&lt;/i&gt; and &lt;i&gt;Providencia&lt;/i	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA525688	collection_date	tail10_24	False	PMC6486781	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.1820594116	&lt;i&gt;Klebsiella&lt;/i&gt; and &lt;i&gt;Providencia&lt;/i	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA525688	isolation_source	tail10_24	False	PMC6486781	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.1820594116	&lt;i&gt;Klebsiella&lt;/i&gt; and &lt;i&gt;Providencia&lt;/i	False	False	False	covered	10	abstained		10	0	0	10	not_generated	FILLED	whole_field
PRJNA525688	host	tail10_24	False	PMC6486781	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.1820594116	&lt;i&gt;Klebsiella&lt;/i&gt; and &lt;i&gt;Providencia&lt;/i	False	False	False	covered	10	abstained		10	0	0	10	not_generated	FILLED	whole_field
PRJNA528347	country	tail10_24	False	PMC7067041	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000321	Genomic analysis of carbapenemase-producing <i>Enterobacteri	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA528347	collection_date	tail10_24	False	PMC7067041	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000321	Genomic analysis of carbapenemase-producing <i>Enterobacteri	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA528347	isolation_source	tail10_24	False	PMC7067041	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000321	Genomic analysis of carbapenemase-producing <i>Enterobacteri	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA528347	host	tail10_24	False	PMC7067041	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000321	Genomic analysis of carbapenemase-producing <i>Enterobacteri	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA528846	country	tail10_24	False	PMC10748404	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2023.1291540	Distinct evolution of ST11 KL64 <i>Klebsiella pneumoniae</i>	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA528846	collection_date	tail10_24	False	PMC10748404	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2023.1291540	Distinct evolution of ST11 KL64 <i>Klebsiella pneumoniae</i>	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA528846	isolation_source	tail10_24	False	PMC10748404	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2023.1291540	Distinct evolution of ST11 KL64 <i>Klebsiella pneumoniae</i>	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA528846	host	tail10_24	False	PMC10748404	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2023.1291540	Distinct evolution of ST11 KL64 <i>Klebsiella pneumoniae</i>	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA529495	country	tail10_24	False		local_pdf	True	True	https://doi.org/10.1096/fj.201902735r	Fine capsule variation affects bacteriophage susceptibility 	True	True	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA529495	collection_date	tail10_24	False		local_pdf	True	True	https://doi.org/10.1096/fj.201902735r	Fine capsule variation affects bacteriophage susceptibility 	True	True	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA529495	isolation_source	tail10_24	False		local_pdf	True	True	https://doi.org/10.1096/fj.201902735r	Fine capsule variation affects bacteriophage susceptibility 	True	True	False	residual_per_sample	18	NO_PMCID	NO_PMCID	0	0	0	18	not_generated	EXHAUSTED	NO_PMCID
PRJNA529495	host	tail10_24	False		local_pdf	True	True	https://doi.org/10.1096/fj.201902735r	Fine capsule variation affects bacteriophage susceptibility 	True	True	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA530687	country	tail10_24	False		abstract	False	False	https://doi.org/10.7883/yoken.JJID.2023.009	Extensively Drug-Resistant Klebsiella pneumoniae Associated 	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA530687	collection_date	tail10_24	False		abstract	False	False	https://doi.org/10.7883/yoken.JJID.2023.009	Extensively Drug-Resistant Klebsiella pneumoniae Associated 	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA530687	isolation_source	tail10_24	False		abstract	False	False	https://doi.org/10.7883/yoken.JJID.2023.009	Extensively Drug-Resistant Klebsiella pneumoniae Associated 	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA530687	host	tail10_24	False		abstract	False	False	https://doi.org/10.7883/yoken.JJID.2023.009	Extensively Drug-Resistant Klebsiella pneumoniae Associated 	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA534055	country	tail10_24	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA534055	collection_date	tail10_24	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA534055	isolation_source	tail10_24	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA534055	host	tail10_24	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA550014	country	tail10_24	False	PMC7069471	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkz526	Genomic dynamics of species and mobile genetic elements in a	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA550014	collection_date	tail10_24	False	PMC7069471	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkz526	Genomic dynamics of species and mobile genetic elements in a	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA550014	isolation_source	tail10_24	False	PMC7069471	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkz526	Genomic dynamics of species and mobile genetic elements in a	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA550014	host	tail10_24	False	PMC7069471	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkz526	Genomic dynamics of species and mobile genetic elements in a	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA556398	country	tail10_24	False	PMC7604597	europepmc_fulltext	True	True	https://doi.org/10.1155/2020/4054393	Multidrug-Resistant Hypervirulent <i>Klebsiella pneumoniae</	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA556398	collection_date	tail10_24	False	PMC7604597	europepmc_fulltext	True	True	https://doi.org/10.1155/2020/4054393	Multidrug-Resistant Hypervirulent <i>Klebsiella pneumoniae</	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA556398	isolation_source	tail10_24	False	PMC7604597	europepmc_fulltext	True	True	https://doi.org/10.1155/2020/4054393	Multidrug-Resistant Hypervirulent <i>Klebsiella pneumoniae</	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA556398	host	tail10_24	False	PMC7604597	europepmc_fulltext	True	True	https://doi.org/10.1155/2020/4054393	Multidrug-Resistant Hypervirulent <i>Klebsiella pneumoniae</	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA557813	country	tail10_24	False	PMC7045839	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2603.191230	Acquisition of Plasmid with Carbapenem-Resistance Gene bla<s	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA557813	collection_date	tail10_24	False	PMC7045839	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2603.191230	Acquisition of Plasmid with Carbapenem-Resistance Gene bla<s	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA557813	isolation_source	tail10_24	False	PMC7045839	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2603.191230	Acquisition of Plasmid with Carbapenem-Resistance Gene bla<s	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA557813	host	tail10_24	False	PMC7045839	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2603.191230	Acquisition of Plasmid with Carbapenem-Resistance Gene bla<s	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA560785	country	tail10_24	False		pdf	True	True	https://doi.org/10.1101/827915	Real-time sampling of travelers shows intestinal colonizatio	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA560785	collection_date	tail10_24	False		pdf	True	True	https://doi.org/10.1101/827915	Real-time sampling of travelers shows intestinal colonizatio	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA560785	isolation_source	tail10_24	False		pdf	True	True	https://doi.org/10.1101/827915	Real-time sampling of travelers shows intestinal colonizatio	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA560785	host	tail10_24	False		pdf	True	True	https://doi.org/10.1101/827915	Real-time sampling of travelers shows intestinal colonizatio	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA575837	country	tail10_24	False		local_pdf	True	True	https://doi.org/10.1016/j.vetmic.2020.108601	Genome analysis of enterobacteriaceae with non-wild type sus	True	True	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA575837	collection_date	tail10_24	False		local_pdf	True	True	https://doi.org/10.1016/j.vetmic.2020.108601	Genome analysis of enterobacteriaceae with non-wild type sus	True	True	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA575837	isolation_source	tail10_24	False		local_pdf	True	True	https://doi.org/10.1016/j.vetmic.2020.108601	Genome analysis of enterobacteriaceae with non-wild type sus	True	True	False	residual_per_sample	11	NO_PMCID	NO_PMCID	0	0	0	11	not_generated	EXHAUSTED	NO_PMCID
PRJNA575837	host	tail10_24	False		local_pdf	True	True	https://doi.org/10.1016/j.vetmic.2020.108601	Genome analysis of enterobacteriaceae with non-wild type sus	True	True	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA590288	country	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA590288	collection_date	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA590288	isolation_source	tail10_24	True		none	False	False			False	False	False	residual_per_sample	18	NO_PMCID	NO_PMCID	0	0	0	18	not_generated	EXHAUSTED	no_paper_findable
PRJNA590288	host	tail10_24	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJNA590644	country	tail10_24	False		abstract	False	False	https://doi.org/10.1016/j.cmi.2022.11.011	Deciphering variable resistance to novel carbapenem-based β-	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA590644	collection_date	tail10_24	False		abstract	False	False	https://doi.org/10.1016/j.cmi.2022.11.011	Deciphering variable resistance to novel carbapenem-based β-	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA590644	isolation_source	tail10_24	False		abstract	False	False	https://doi.org/10.1016/j.cmi.2022.11.011	Deciphering variable resistance to novel carbapenem-based β-	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA590644	host	tail10_24	False		abstract	False	False	https://doi.org/10.1016/j.cmi.2022.11.011	Deciphering variable resistance to novel carbapenem-based β-	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA596368	country	tail10_24	False	PMC7816166	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkaa450	Distinct evolution of colistin resistance associated with ex	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA596368	collection_date	tail10_24	False	PMC7816166	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkaa450	Distinct evolution of colistin resistance associated with ex	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA596368	isolation_source	tail10_24	False	PMC7816166	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkaa450	Distinct evolution of colistin resistance associated with ex	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA596368	host	tail10_24	False	PMC7816166	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkaa450	Distinct evolution of colistin resistance associated with ex	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA606074	country	tail10_24	False	PMC7457799	europepmc_fulltext	True	True	https://doi.org/10.1186/s40168-020-00907-9	Impact of investigational microbiota therapeutic RBX2660 on 	False	False	False	residual_per_sample	10	direct	field_not_in_table	0	0	0	10	not_generated	EXHAUSTED	field_not_in_table
PRJNA606074	collection_date	tail10_24	False	PMC7457799	europepmc_fulltext	True	True	https://doi.org/10.1186/s40168-020-00907-9	Impact of investigational microbiota therapeutic RBX2660 on 	False	False	False	covered	10	direct		0	10	0	0	not_generated	FILLED	whole_field
PRJNA606074	isolation_source	tail10_24	False	PMC7457799	europepmc_fulltext	True	True	https://doi.org/10.1186/s40168-020-00907-9	Impact of investigational microbiota therapeutic RBX2660 on 	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJNA606074	host	tail10_24	False	PMC7457799	europepmc_fulltext	True	True	https://doi.org/10.1186/s40168-020-00907-9	Impact of investigational microbiota therapeutic RBX2660 on 	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJNA606985	country	tail10_24	False	PMC8315908	pdf	True	True	https://doi.org/10.1128/aac.00130-21	Molecular Epidemiology of Third-Generation-Cephalosporin-Res	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA606985	collection_date	tail10_24	False	PMC8315908	pdf	True	True	https://doi.org/10.1128/aac.00130-21	Molecular Epidemiology of Third-Generation-Cephalosporin-Res	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA606985	isolation_source	tail10_24	False	PMC8315908	pdf	True	True	https://doi.org/10.1128/aac.00130-21	Molecular Epidemiology of Third-Generation-Cephalosporin-Res	False	False	False	residual_per_sample	7	abstained	no_supp	0	0	0	7	not_generated	EXHAUSTED	no_supp
PRJNA606985	host	tail10_24	False	PMC8315908	pdf	True	True	https://doi.org/10.1128/aac.00130-21	Molecular Epidemiology of Third-Generation-Cephalosporin-Res	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA608440	country	tail10_24	False	PMC7473113	europepmc_fulltext	True	True	https://doi.org/10.1080/22221751.2020.1773743	Cytotoxin-producing <i>Klebsiella oxytoca</i> in the preterm	False	False	False	covered	10	abstained		10	0	0	10	not_generated	FILLED	whole_field
PRJNA608440	collection_date	tail10_24	False	PMC7473113	europepmc_fulltext	True	True	https://doi.org/10.1080/22221751.2020.1773743	Cytotoxin-producing <i>Klebsiella oxytoca</i> in the preterm	False	False	False	residual_per_sample	10	abstained	no_supp	0	0	0	10	not_generated	EXHAUSTED	no_supp
PRJNA608440	isolation_source	tail10_24	False	PMC7473113	europepmc_fulltext	True	True	https://doi.org/10.1080/22221751.2020.1773743	Cytotoxin-producing <i>Klebsiella oxytoca</i> in the preterm	False	False	False	covered	10	abstained		10	0	0	10	not_generated	FILLED	whole_field
PRJNA608440	host	tail10_24	False	PMC7473113	europepmc_fulltext	True	True	https://doi.org/10.1080/22221751.2020.1773743	Cytotoxin-producing <i>Klebsiella oxytoca</i> in the preterm	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJNA613441	country	tail10_24	False	PMC9928946	europepmc_fulltext	True	True	https://doi.org/10.3389/fmed.2023.1001476	The under investigated facet of the COVID-19 pandemic: Molec	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613441	collection_date	tail10_24	False	PMC9928946	europepmc_fulltext	True	True	https://doi.org/10.3389/fmed.2023.1001476	The under investigated facet of the COVID-19 pandemic: Molec	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613441	isolation_source	tail10_24	False	PMC9928946	europepmc_fulltext	True	True	https://doi.org/10.3389/fmed.2023.1001476	The under investigated facet of the COVID-19 pandemic: Molec	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613441	host	tail10_24	False	PMC9928946	europepmc_fulltext	True	True	https://doi.org/10.3389/fmed.2023.1001476	The under investigated facet of the COVID-19 pandemic: Molec	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA631491	country	tail10_24	False	PMC8190620	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000530	Genomic surveillance, characterization and intervention of a	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA631491	collection_date	tail10_24	False	PMC8190620	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000530	Genomic surveillance, characterization and intervention of a	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
